Nom_Table;Libellé_Table;Nom_Variable;Type;Longueur;Libellé_Variable;Variables de  jointure;Année_Présence;Année_Suppression;Observations;règle de gestion;Concepts;Année_présence table;Année_suppression_table;sensible_medical
T_MCOaaSUP_PPCO;Fich sup Primo prescription de chimiothérapie orale;NBR_CONS_030_060;Numérique;10;Nombre de consultations d'une durée comprise entre 30 et 60 minutes;;2016;;;;;2016;;
T_MCOaaSUP_PPCO;Fich sup Primo prescription de chimiothérapie orale;NBR_CONS_060_120;Numérique;10;Nombre de consultations d'une durée comprise entre 60 et 120 minutes;;2016;;;;;2016;;
T_MCOaaSUP_PPCO;Fich sup Primo prescription de chimiothérapie orale;NBR_CONS_120_SUP;Numérique;10;Nombre de consultations d'une durée supérieure à 120 minutes;;2016;;;;;2016;;
T_MCOaaSUP_PPCO;Fich sup Primo prescription de chimiothérapie orale;NBR_CONS_ASS_SOC;Numérique;10;·   Dont Nombre de consultations avec participation d'une assistante sociale;;2016;;;;;2016;;
T_MCOaaSUP_PPCO;Fich sup Primo prescription de chimiothérapie orale;NBR_CONS_AUT_MED;Numérique;10;·   Dont Nombre de consultations avec participation d'un autre médecin;;2016;;;;;2016;;
T_MCOaaSUP_PPCO;Fich sup Primo prescription de chimiothérapie orale;NBR_CONS_AUT_PRO;Numérique;10;·   Dont Nombre de consultations avec participation d'un autre professionnel (hors professionnel de santé);;2016;;;;;2016;;
T_MCOaaSUP_PPCO;Fich sup Primo prescription de chimiothérapie orale;NBR_CONS_AUT_PS;Numérique;10;·   Dont Nombre de consultations avec participation d'un autre professionnel de santé;;2016;;;;;2016;;
T_MCOaaSUP_PPCO;Fich sup Primo prescription de chimiothérapie orale;NBR_CONS_INFIRM;Numérique;10;·   Dont Nombre de consultations avec participation d'un infirmier;;2016;;;;;2016;;
T_MCOaaSUP_PPCO;Fich sup Primo prescription de chimiothérapie orale;NBR_CONS_PHARMA;Numérique;10;·   Dont Nombre de consultations avec participation d'un pharmacien;;2016;;;;;2016;;
T_MCOaaSUP_PPCO;Fich sup Primo prescription de chimiothérapie orale;NBR_CONS_PLURI_PRO;Numérique;10;Nombre total de consultations avec participation d'un autre intervenant;;2016;;;;;2016;;
T_MCOaaSUP_PPCO;Fich sup Primo prescription de chimiothérapie orale;NBR_CONS_PPCO;Numérique;10;Nombre total de consultations médicales pour primo-prescription de traitement de chimiothérapie par voie orale pendant l’année;;2016;;;;;2016;;
T_MCOaaSUP_PPCO;Fich sup Primo prescription de chimiothérapie orale;NBR_CONS_PPCO_IV;Numérique;10;·   Dont nb de consultations ayant également donné lieu à une prescription de chimiothérapie par voie IV;;2016;;;;;2016;;
T_MCOaaSUP_PPCO;Fich sup Primo prescription de chimiothérapie orale;NBR_CONS_PPCO_SC;Numérique;10;·   Dont nb de consultations ayant également donné lieu à une prescription de chimiothérapie sous-cutanée;;2016;;;;;2016;;
T_MCOaaSUP_PPCO;Fich sup Primo prescription de chimiothérapie orale;NBR_PAT_PPCO;Numérique;10;Nombre total de patients ayant eu une consultation médicale de primo-prescription de traitement de chimiothérapie par voie orale pendant l’année;;2016;;;;;2016;;
T_MCOaaSUP_PPCO;Fich sup Primo prescription de chimiothérapie orale;NBR_PAT_PPCO_1ER_TRAIT;Numérique;10;·   Le nombre de patients pour lesquels il s’agit d’un premier traitement de chimiothérapie orale;;2016;;;;;2016;;
T_MCOaaSUP_PPCO;Fich sup Primo prescription de chimiothérapie orale;NBR_PAT_PPCO_INF_1AN;Numérique;10;·   Le nombre de patients vus pour la première fois cette année;;2016;;;;;2016;;
T_MCOaaSUP_PPCO;Fich sup Primo prescription de chimiothérapie orale;NBR_PAT_PPCO_SUP_1AN;Numérique;10;·   Le nombre de patients suivis pour un traitement du cancer depuis plus d’un an;;2016;;;;;2016;;
T_MCOaaSUP_PPCO;Fich sup Primo prescription de chimiothérapie orale;NBR_PAT_PPCO_SUP_5AN;Numérique;10;·   Le nombre de patient suivis pour un traitement du cancer depuis plus de 5 ans;;2016;;;;;2016;;
T_MCOaaSUP_PPCO;Fich sup Primo prescription de chimiothérapie orale;NBR_TOT_PAT;Numérique;10;File active de patients ayant un traitement du cancer par chimiothérapie orale;;2016;;;;;2016;;
T_MCOaaSUP_USMP;Fich sup Médicaments dispensés en USMP (Unité Sanitaire en Milieu Pénitentiaire);UCD_COD_7_13;Caractère;13;Code UCD (7 ou 13);;2016;;;;;2016;;
T_MCOaaSUP_SMUR;Fich sup SMUR;ANN_MOI;Caractère;6;Année+Mois;;2016;;;;;2016;;
T_MCOaaSUP_SMUR;Fich sup SMUR;ETA_NUM;Caractère;9;Numéro FINESS ePMSI;;2016;;;;;2016;;
T_MCOaaSUP_SMUR;Fich sup SMUR;ETA_NUM_SMUR;Caractère;9;N° FINESS d’implantation SMUR;;2016;;;;;2016;;
T_MCOaaSUP_SMUR;Fich sup SMUR;FIC_TYP;Caractère;3;Type de fichier;;2016;;;;;2016;;
T_MCOaaSUP_SMUR;Fich sup SMUR;NBR_SOR_PRIM;Numérique;6;Nombre de sorties primaires;;2016;;;;;2016;;
T_MCOaaSUP_SMUR;Fich sup SMUR;NBR_SOR_SND;Numérique;6;Nombre de sorties secondaires;;2016;;;;;2016;;
T_MCOaaSUP_SMUR;Fich sup SMUR;NBR_TIIH;Numérique;6;Nombre TIIH (transfert infirmier inter-hospitalier);;2016;;;;;2016;;
T_MCOaaSUP_CES;Fich sup ACE Consultations externes Spécifiques;ANN;Caractère;4;Année;;2014;;;;;2014;;
T_MCOaaSUP_CES;Fich sup ACE Consultations externes Spécifiques;CL_ASS_SOC;Caractère;1;Assistante sociale;;2014;;;;;2014;;
T_MCOaaSUP_CES;Fich sup ACE Consultations externes Spécifiques;CL_AUT_MED;Caractère;1;Autre médecin;;2014;;;;;2014;;
T_MCOaaSUP_CES;Fich sup ACE Consultations externes Spécifiques;CL_AUT_PRO;Caractère;1;Autre professionnel (hors professionnel de santé);;2014;;;;;2014;;
T_MCOaaSUP_CES;Fich sup ACE Consultations externes Spécifiques;CL_PARA_MED;Caractère;1;Autre professionnel de santé (psychologue, diététicien, masseur-kinésithérapeute);;2014;;;;;2014;;
T_MCOaaSUP_CES;Fich sup ACE Consultations externes Spécifiques;CL_PLURI_PRO;Caractère;1;consultations avec contact d’un autre professionnel;;2014;;;;;2014;;
T_MCOaaSUP_CES;Fich sup ACE Consultations externes Spécifiques;CONSULT_MIG;Caractère;2;Code Consultation;;2014;;;;;2014;;
T_MCOaaSUP_CES;Fich sup ACE Consultations externes Spécifiques;ETA_NUM;Caractère;9;N° FINESS;;2014;;;;;2014;;
T_MCOaaSUP_CES;Fich sup ACE Consultations externes Spécifiques;FIC_TYP;Caractère;3;Type de fichier;;2014;;;;;2014;;
T_MCOaaSUP_CES;Fich sup ACE Consultations externes Spécifiques;MOI;Caractère;2;Période;;2014;;;;;2014;;
T_MCOaaSUP_CES;Fich sup ACE Consultations externes Spécifiques;NBR_CONS_MIG;Numérique;10;Le nombre total de consultations médicales pendant l’année;;2014;;;;;2014;;
T_MCOaaSUP_CES;Fich sup ACE Consultations externes Spécifiques;NBR_PAT_CONS;Numérique;10;La file active de patients (nombre de patients vus au moins une fois en consultation au cours de l’année);;2014;;;;;2014;;
T_MCOaaSUP_CES;Fich sup ACE Consultations externes Spécifiques;NBR_PAT_NVX;Numérique;10;Le nombre de patient vu pour la première fois cette année;;2014;;;;;2014;;
T_MCOaaSUP_CES;Fich sup ACE Consultations externes Spécifiques;NBR_PAT_SUP1;Numérique;10;Le nombre de patients suivis depuis plus d’un an;;2014;;;;;2014;;
T_MCOaaSUP_CES;Fich sup ACE Consultations externes Spécifiques;NBR_PAT_SUP5;Numérique;10;Le nombre de patient suivis depuis plus de 5 ans;;2014;;;;;2014;;
T_MCOaaSUP_CES;Fich sup ACE Consultations externes Spécifiques;P_CONS_30_60;Numérique;3;La durée des consultations entre 30 et 60 minutes;;2014;;;;;2014;;
T_MCOaaSUP_CES;Fich sup ACE Consultations externes Spécifiques;P_CONS_60_120;Numérique;3;La durée des consultations entre 60 et 120 minutes;;2014;;;;;2014;;
T_MCOaaSUP_CES;Fich sup ACE Consultations externes Spécifiques;P_CONS_SUP_120;Numérique;3;La durée des consultations supérieure à 120 minutes;;2014;;;;;2014;;
T_MCOaaA;Acte CCAM;RUM_SEQ;Caractère;2;N° séquentiel du RUM ayant fourni le DP;NON;2008;2010;"
Observations 2011 : Cette variable a été supprimée en 2010.";;;2005;;non
T_MCOaaB;Description du Séjour;COD_IGS;Caractère;3;IGS 2 ;NON;2005;2010;;une ligne par séjour (ETA_NUM/RSA_NUM);;2005;;non
T_MCOaaB;Description du Séjour;DLY_ACT;Caractère;4;Forfait dialyse;NON;2005;2015;"Observations 2010 : Toujours = ""9999"" ?
en 2009: =9500 à 9503 pour le public ou D01 à D05 pour le privé (SROS=""Schéma régional d'organisation sanitaire""); nc=9999";une ligne par séjour (ETA_NUM/RSA_NUM);;2005;;non
T_MCOaaB;Description du Séjour;FAIS_NBR;Numérique;8;Nombre de faisceaux;NON;2010;2015;Observations 2010 : entre 0 et 5 ;une ligne par séjour (ETA_NUM/RSA_NUM);;2005;;non
T_MCOaaB;Description du Séjour;GHM_24705Z_ACT;Numérique;3;Nombre d'actes menant dans le GHM 24Z05Z ou 28Z11Z;NON;2005;2008;;une ligne par séjour (ETA_NUM/RSA_NUM);;2005;;non
T_MCOaaB;Description du Séjour;GHM_24706Z_ACT;Numérique;3;Nombre d'actes menant dans le GHM 24Z06Z ou 28Z12Z;NON;2005;2008;;une ligne par séjour (ETA_NUM/RSA_NUM);;2005;;non
T_MCOaaB;Description du Séjour;GHM_24707Z_ACT;Numérique;3;Nombre d'actes menant dans le GHM 24Z07Z ou 28Z13Z;NON;2005;2008;;une ligne par séjour (ETA_NUM/RSA_NUM);;2005;;non
T_MCOaaB;Description du Séjour;GHS_6523_ACT;Numérique;8;Nombre d'actes menant dans le GHS 6523;NON;2009;2011;Observations 2010 : Autres irradiations, niveau 1;une ligne par séjour (ETA_NUM/RSA_NUM);;2005;;non
T_MCOaaB;Description du Séjour;GHS_9510_ACT;Numérique;8;Nombre d'actes menant dans le GHS 9510;NON;2008;2009;;une ligne par séjour (ETA_NUM/RSA_NUM);;2005;;non
T_MCOaaB;Description du Séjour;GHS_9511_ACT;Numérique;8;Nombre d'actes menant dans le GHS 9511;NON;2008;2009;;une ligne par séjour (ETA_NUM/RSA_NUM);;2005;;non
T_MCOaaB;Description du Séjour;GHS_9512_ACT;Numérique;8;Nombre d'actes menant dans le GHS 9512;NON;2008;2009;;une ligne par séjour (ETA_NUM/RSA_NUM);;2005;;non
T_MCOaaB;Description du Séjour;GHS_9515_ACT;Numérique;8;Nombre d'actes menant dans le GHS 9515;NON;2008;2009;;une ligne par séjour (ETA_NUM/RSA_NUM);;2005;;non
T_MCOaaB;Description du Séjour;GHS_9524_ACT;Numérique;8;Nombre d'actes menant dans le GHS 9524;NON;2008;2009;;une ligne par séjour (ETA_NUM/RSA_NUM);;2005;;non
T_MCOaaB;Description du Séjour;GHS_9610_ACT;Numérique;8;Nombre d'actes menant dans le GHS 9610;NON;2009;2011;Observations 2010 : Techniques spéciales d'irradiation externe, en séances;une ligne par séjour (ETA_NUM/RSA_NUM);;2005;;non
T_MCOaaB;Description du Séjour;GHS_9611_ACT;Numérique;8;Nombre d'actes menant dans le GHS 9611;NON;2009;2011;Observations 2010 : Techniques complexes d’irradiation externe, en séances;une ligne par séjour (ETA_NUM/RSA_NUM);;2005;;non
T_MCOaaB;Description du Séjour;GHS_9612_ACT;Numérique;8;Nombre d'actes menant dans le GHS 9612;NON;2009;2011;"Observations 2010 : Autres techniques d’irradiation externe, en séances
Observations 2011 : 1, 2 ou 3";une ligne par séjour (ETA_NUM/RSA_NUM);;2005;;non
T_MCOaaB;Description du Séjour;GHS_9619_ACT;Numérique;8;Nombre d'actes menant dans le GHS 9619;NON;2009;2011;Observations 2010 : Techniques spéciales d'irradiation externe, en séances;une ligne par séjour (ETA_NUM/RSA_NUM);;2005;;non
T_MCOaaB;Description du Séjour;GHS_9620_ACT;Numérique;8;Nombre d'actes menant dans le GHS 9620;NON;2009;2011;Observations 2010 : Techniques spéciales d'irradiation externe, en séances;une ligne par séjour (ETA_NUM/RSA_NUM);;2005;;non
T_MCOaaB;Description du Séjour;GHS_9621_ACT;Numérique;8;Nombre d'actes menant dans le GHS 9621;NON;2009;2011;Observations 2010 : Techniques spéciales d'irradiation externe, en séances;une ligne par séjour (ETA_NUM/RSA_NUM);;2005;;non
T_MCOaaB;Description du Séjour;GHS_9622_ACT;Numérique;8;Nombre d'actes menant dans le GHS 9622;NON;2010;2011;Observations 2010 : Radiothérapie conformationnelle avec modulation d'intensité, en séances. Créé à partir de mars 2010;une ligne par séjour (ETA_NUM/RSA_NUM);;2005;;non
T_MCOaaB;Description du Séjour;NBR_SEA_SROS;Numérique;8;Nombre de séances avant SROS;NON;2006;2009;;une ligne par séjour (ETA_NUM/RSA_NUM);;2005;;non
T_MCOaaB;Description du Séjour;NBR_SUP_SRA;Numérique;8;Nombre de suppléments pour SRA (réanimation);NON;2006;2009;;une ligne par séjour (ETA_NUM/RSA_NUM);;2005;;non
T_MCOaaB;Description du Séjour;NBR_SUP_SSC;Numérique;8;Nombre de suppléments pour SSC (surveillance continue);NON;2006;2009;;une ligne par séjour (ETA_NUM/RSA_NUM);;2005;;non
T_MCOaaBPHN;B et P hors nomenclature (extension de fichier .bphn);ACT_COD;Caractère;4;Code acte;;2010;2011;;;;2010;2011;
T_MCOaaBPHN;B et P hors nomenclature (extension de fichier .bphn);ANN_MOI;Date;;Mois et année;;2010;2011;;;;2010;2011;
T_MCOaaBPHN;B et P hors nomenclature (extension de fichier .bphn);ETA_NUM;Caractère;9;Numéro FINESS e-PMSI;;2010;2011;;;;2010;2011;
T_MCOaaBPHN;B et P hors nomenclature (extension de fichier .bphn);FIC_TYP;Caractère;3;Type de fichier;;2010;2011;;;;2010;2011;
T_MCOaaBPHN;B et P hors nomenclature (extension de fichier .bphn);NBR_AUT_ETP;Numérique;10;Nombre réalisé pour un autre établissement public;;2010;2011;;;;2010;2011;
T_MCOaaBPHN;B et P hors nomenclature (extension de fichier .bphn);NBR_CON_EXT;Numérique;10;Nombre réalisé pour consultants externes;;2010;2011;;;;2010;2011;
T_MCOaaBPHN;B et P hors nomenclature (extension de fichier .bphn);NBR_FAC_AUT_ETP;Numérique;10;Nombre facturé pour un autre établissement public;;2010;2011;;;;2010;2011;
T_MCOaaBPHN;B et P hors nomenclature (extension de fichier .bphn);NBR_FAC_CON_EXT;Numérique;10;Nombre facturé pour consultants externes;;2010;2011;;;;2010;2011;
T_MCOaaBPHN;B et P hors nomenclature (extension de fichier .bphn);NBR_FAC_INC_DEM;Numérique;10;Nombre facturé autre ou demandeur inconnu;;2010;2011;;;;2010;2011;
T_MCOaaBPHN;B et P hors nomenclature (extension de fichier .bphn);NBR_FAC_PHE;Numérique;10;Nombre facturé pour patients hospitalisés au sein de l’établissement;;2010;2011;;;;2010;2011;
T_MCOaaBPHN;B et P hors nomenclature (extension de fichier .bphn);NBR_FAC_SEC_LIB;Numérique;10;Nombre facturé  émanant du secteur libéral;;2010;2011;;;;2010;2011;
T_MCOaaBPHN;B et P hors nomenclature (extension de fichier .bphn);NBR_FAC_TOT;Numérique;10;Nombre total facturé;;2010;2011;;;;2010;2011;
T_MCOaaBPHN;B et P hors nomenclature (extension de fichier .bphn);NBR_INC_DEM;Numérique;10;Nombre réalisé autre ou demandeur inconnu;;2010;2011;;;;2010;2011;
T_MCOaaBPHN;B et P hors nomenclature (extension de fichier .bphn);NBR_PHE;Numérique;10;Nombre réalisé pour  patients hospitalisés au sein de l’établissement;;2010;2011;;;;2010;2011;
T_MCOaaBPHN;B et P hors nomenclature (extension de fichier .bphn);NBR_REA_TOT;Numérique;10;Nombre total réalisé;;2010;2011;;;;2010;2011;
T_MCOaaBPHN;B et P hors nomenclature (extension de fichier .bphn);NBR_SEC_LIB;Numérique;10;Nombre réalisé émanant du secteur libéral;;2010;2011;;;;2010;2011;
T_MCOaaC;NIR patient et Dates de soin;ENT_AM;Date;;Date d'entrée au format année + mois;NON;2009;2011;;une ligne par triplet (BEN_NIR_IDT / ETA_NUM / RSA_NUM);;2005;;non
T_MCOaaC;NIR patient et Dates de soin;SOR_AM;Date;;Date de sortie au format année + mois;NON;2009;2011;;une ligne par triplet (BEN_NIR_IDT / ETA_NUM / RSA_NUM);;2005;;non
T_MCOaaCSTC;ACE NIR/date;ENT_AM;Date;;Date d'entrée au format année + mois;;2009;2011;;;;2008;;
T_MCOaaCSTC;ACE NIR/date;SOR_AM;Date;;Date de sortie au format année + mois;;2009;2011;;;;2008;;
T_MCOaaDIALP;Fich comp dialyse péritonéale en sus;FAC_SEM_NBR;Caractère;3;Nombre de semaine facturées;NON;2009;2011;;;;2009;;non
T_MCOaaFASTC;ACE Entete facture;COD_PEC;Caractère;1;Code de prise en charge;NON;2007;2008;"
Observations 2011 : Résumés Standardisés de Factures Anonymes pour l'activité externe des établissements ex-DGF (RSFA) 2007, 
Actes et consultations externes, Contient les honoraires, 
les forfaits techniques (dont scanner et IRMN) et les SE (depuis 03/2007)";"une ligne par facture (mais pas d'identifiant)
/Utilisable par ETA_NUM";;2007;;non
T_MCOaaFASTC;ACE Entete facture;DAT_RET;Caractère;1;Code retour contrôle « date de référence» (date d'entrée);NON;2007;2008;"
Observations 2011 : Résumés Standardisés de Factures Anonymes pour l'activité externe des établissements ex-DGF (RSFA) 2007, 
Actes et consultations externes, Contient les honoraires, 
les forfaits techniques (dont scanner et IRMN) et les SE (depuis 03/2007)";"une ligne par facture (mais pas d'identifiant)
/Utilisable par ETA_NUM";;2007;;non
T_MCOaaFASTC;ACE Entete facture;NIAS_RET;Caractère;1;Code retour contrôle « n° d’identification administratif de séjour »;NON;2007;2008;"
Observations 2011 : Résumés Standardisés de Factures Anonymes pour l'activité externe des établissements ex-DGF (RSFA) 2007, 
Actes et consultations externes, Contient les honoraires, 
les forfaits techniques (dont scanner et IRMN) et les SE (depuis 03/2007)";"une ligne par facture (mais pas d'identifiant)
/Utilisable par ETA_NUM";;2007;;non
T_MCOaaFASTC;ACE Entete facture;NIR_ANO_17;Caractère;17;N° anonyme;NON;2007;2008;"
Observations 2011 : Résumés Standardisés de Factures Anonymes pour l'activité externe des établissements ex-DGF (RSFA) 2007, 
Actes et consultations externes, Contient les honoraires, 
les forfaits techniques (dont scanner et IRMN) et les SE (depuis 03/2007)";"une ligne par facture (mais pas d'identifiant)
/Utilisable par ETA_NUM";;2007;;non
T_MCOaaFASTC;ACE Entete facture;NIR_RET;Caractère;1;Code retour contrôle « n° sécurité sociale »;NON;2007;2008;"
Observations 2011 : Résumés Standardisés de Factures Anonymes pour l'activité externe des établissements ex-DGF (RSFA) 2007, 
Actes et consultations externes, Contient les honoraires, 
les forfaits techniques (dont scanner et IRMN) et les SE (depuis 03/2007)";"une ligne par facture (mais pas d'identifiant)
/Utilisable par ETA_NUM";;2007;;non
T_MCOaaFASTC;ACE Entete facture;SEX_RET;Caractère;1;Code retour contrôle « sexe »;NON;2007;2008;"
Observations 2011 : Résumés Standardisés de Factures Anonymes pour l'activité externe des établissements ex-DGF (RSFA) 2007, 
Actes et consultations externes, Contient les honoraires, 
les forfaits techniques (dont scanner et IRMN) et les SE (depuis 03/2007)";"une ligne par facture (mais pas d'identifiant)
/Utilisable par ETA_NUM";;2007;;non
T_MCOaaFCSTC;ACE Honoraire;DAT_RET;Caractère;1;Code retour contrôle « date de référence» (date d'entrée);NON;2007;2008;;une ligne par code acte (mais pas d'identifiant)//Utilisable par ETA_NUM;;2007;;non
T_MCOaaFCSTC;ACE Honoraire;NIAS_RET;Caractère;1;Code retour contrôle « n° d’identification administratif de séjour »;NON;2007;2008;;une ligne par code acte (mais pas d'identifiant)//Utilisable par ETA_NUM;;2007;;non
T_MCOaaFCSTC;ACE Honoraire;NIR_ANO_17;Caractère;17;N° anonyme;NON;2007;2008;"
Observations 2011 : Pb sur l'anonymisation";une ligne par code acte (mais pas d'identifiant)//Utilisable par ETA_NUM;;2007;;non
T_MCOaaFCSTC;ACE Honoraire;NIR_RET;Caractère;1;Code retour contrôle « n° sécurité sociale »;NON;2007;2008;;une ligne par code acte (mais pas d'identifiant)//Utilisable par ETA_NUM;;2007;;non
T_MCOaaFCSTC;ACE Honoraire;NOE_MNR;Numérique;8;Montant remboursé NOEMIE Retour;NON;2007;2008;;une ligne par code acte (mais pas d'identifiant)//Utilisable par ETA_NUM;;2007;;non
T_MCOaaFCSTC;ACE Honoraire;NOE_OPE;Numérique;3;Nature opération récupération NOEMIE Retour;NON;2007;2008;;une ligne par code acte (mais pas d'identifiant)//Utilisable par ETA_NUM;;2007;;non
T_MCOaaFCSTC;ACE Honoraire;SEX_RET;Caractère;1;Code retour contrôle « sexe »;NON;2007;2008;;une ligne par code acte (mais pas d'identifiant)//Utilisable par ETA_NUM;;2007;;non
T_MCOaaFH;OQN medicament en sus;COD_TAU;Caractère;1;Code taux;NON;2005;2008;;Prestations hospitalières : Médicaments, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFH;OQN medicament en sus;COD_UCP_CIP;Caractère;7;Code UCD ou CIP;NON;2005;2008;;Prestations hospitalières : Médicaments, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFH;OQN medicament en sus;MNT_IND;Numérique;9.2;Montant écart indemnisable;NON;2005;2008;;Prestations hospitalières : Médicaments, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFH;OQN medicament en sus;PRI_UNI_FAC;Numérique;9.2;Prix unitaire facturé;NON;2005;2008;;Prestations hospitalières : Médicaments, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFMSTC;ACE actes CCAM;DAT_RET;Caractère;1;Code retour contrôle « date de référence» (date d'entrée);;2007;2008;;;;2007;;
T_MCOaaFMSTC;ACE actes CCAM;NIAS_RET;Caractère;1;Code retour contrôle « n° d’identification administratif de séjour »;;2007;2008;;;;2007;;
T_MCOaaFMSTC;ACE actes CCAM;NIR_ANO_17;Caractère;17;N° anonyme;;2007;2008;;;;2007;;
T_MCOaaFMSTC;ACE actes CCAM;NIR_RET;Caractère;1;Code retour contrôle « n° sécurité sociale »;;2007;2008;;;;2007;;
T_MCOaaFMSTC;ACE actes CCAM;SEX_RET;Caractère;1;Code retour contrôle « sexe »;;2007;2008;;;;2007;;
T_MCOaaFP;OQN DMI en sus;FAC_MNT1;Numérique;9.2;Montant facturé 1;NON;2005;2008;;Prestations hospitalières : Prothèses, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFP;OQN DMI en sus;FAC_MNT2;Numérique;9.2;Montant facturé 2;NON;2005;2008;;Prestations hospitalières : Prothèses, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFP;OQN DMI en sus;LPP_COD1;Caractère;13;Code LPP 1;NON;2005;2008;;Prestations hospitalières : Prothèses, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFP;OQN DMI en sus;LPP_COD2;Caractère;13;Code LPP 2;NON;2005;2008;;Prestations hospitalières : Prothèses, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFP;OQN DMI en sus;LPP_PRI_UNI1;Caractère;9.2;Tarif référence LPP/Prix unitaire 1;NON;2005;2008;;Prestations hospitalières : Prothèses, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFP;OQN DMI en sus;LPP_PRI_UNI2;Caractère;9.2;Tarif référence LPP/Prix unitaire 2;NON;2005;2008;;Prestations hospitalières : Prothèses, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFP;OQN DMI en sus;LPP_QUA1;Numérique;3;Quantité 1;NON;2005;2008;;Prestations hospitalières : Prothèses, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFP;OQN DMI en sus;LPP_QUA2;Numérique;3;Quantité 2;NON;2005;2008;;Prestations hospitalières : Prothèses, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaGV10;Table de passage en version de GHM V10;ETA_NUM;Caractère;9;Numéro FINESS e-PMSI;OUI;2005;2007;;une ligne par séjour (ETA_NUM||RSA_NUM);;2005;2007;non
T_MCOaaGV10;Table de passage en version de GHM V10;GV10_GHM;Caractère;6;GHM en V10;NON;2005;2007;;une ligne par séjour (ETA_NUM||RSA_NUM);;2005;2007;donnée médicale
T_MCOaaGV10;Table de passage en version de GHM V10;RSA_NUM;Caractère;10;N° d'index du RSA ;OUI;2005;2007;;une ligne par séjour (ETA_NUM||RSA_NUM);;2005;2007;non
T_MCOaaGV10B;Table de passage en version de GHM V10B;ETA_NUM;Caractère;9;Numéro FINESS e-PMSI;OUI;2007;2008;;;;2007;2008;non
T_MCOaaGV10B;Table de passage en version de GHM V10B;GV10B_GHM;Caractère;6;GHM en V10B;;2007;2008;;;;2007;2008;
T_MCOaaGV10B;Table de passage en version de GHM V10B;RSA_NUM;Caractère;10;N° d'index du RSA ;OUI;2007;2008;;;;2007;2008;non
T_MCOaaGV10C;Table de passage en version de GHM V10C;ETA_NUM;Caractère;9;Numéro FINESS e-PMSI;OUI;2008;2010;;;;2008;2010;non
T_MCOaaGV10C;Table de passage en version de GHM V10C;GHM_NUM;Caractère;6;Regroupage en GHM;NON;2008;2010;;;;2008;2010;donnée médicale
T_MCOaaGV10C;Table de passage en version de GHM V10C;RSA_NUM;Caractère;10;N° d'index du RSA ;OUI;2008;2010;Observations 2010 : Attention doublons : Tjs utiliser avec la variable ETA_NUM car unique par étab.;;;2008;2010;non
T_MCOaaGV11;Table de passage en version de GHM V11;ETA_NUM;Caractère;9;Numéro FINESS e-PMSI;OUI;2008;2010;;;;2008;2010;non
T_MCOaaGV11;Table de passage en version de GHM V11;ETE_GHS_NUM;Numérique;;Numéro de GHS (du GHM GENRSA);;2009;2010;"
Observations 2017 : Variable créée par CNAMTS";;;2008;2010;
T_MCOaaGV11;Table de passage en version de GHM V11;GHM_NUM;Caractère;6;Regroupage en GHM;NON;2008;2010;;;;2008;2010;donnée médicale
T_MCOaaGV11;Table de passage en version de GHM V11;GHS_NUM;Caractère;4;Numéro de GHS (du GHM GENRSA);NON;2009;2010;;;;2008;2010;donnée médicale
T_MCOaaGV11;Table de passage en version de GHM V11;RSA_NUM;Caractère;10;N° d'index du RSA ;OUI;2008;2010;Observations 2010 : Attention doublons : Tjs utiliser avec la variable ETA_NUM car unique par étab.;;;2008;2010;non
T_MCOaaGV11B;Table de passage en version de GHM V11B;ETA_NUM;Caractère;9;Numéro FINESS e-PMSI;OUI;2009;2011;;;;2009;2011;non
T_MCOaaGV11B;Table de passage en version de GHM V11B;ETE_GHS_NUM;Numérique;;Numéro de GHS (du GHM GENRSA);;2009;2011;"
Observations 2017 : Variable créée par CNAMTS";;;2009;2011;
T_MCOaaGV11B;Table de passage en version de GHM V11B;GHM_NUM;Caractère;6;Regroupage en GHM;NON;2009;2011;;;;2009;2011;donnée médicale
T_MCOaaGV11B;Table de passage en version de GHM V11B;GHS_NUM;Caractère;4;Numéro de GHS (du GHM GENRSA);NON;2009;2011;;;;2009;2011;donnée médicale
T_MCOaaGV11B;Table de passage en version de GHM V11B;RSA_NUM;Caractère;10;N° d'index du RSA ;OUI;2009;2011;Observations 2010 : Attention doublons : Tjs utiliser avec la variable ETA_NUM car unique par étab.;;;2009;2011;non
T_MCOaaGV11C;Table de passage en version de GHM V11C;ETA_NUM;Caractère;9;Numéro FINESS e-PMSI;OUI;2010;2012;;;;2010;2012;non
