Nom_Table;Libellé_Table;Nom_Variable;Type;Longueur;Libellé_Variable;Variables de  jointure;Année_Présence;Année_Suppression;Observations;règle de gestion;Concepts;Année_présence table;Année_suppression_table;sensible_medical
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;PA_COD;Caractère;1;Code participation assuré ;;2014;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;PA_COD_CTL;Caractère;1;Code retour contrôle « Code participation assuré »;;2014;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;PAT_CMU;Caractère;1;Patient bénéficiaire de la CMU;;2011;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;PAT_CMU_CTL;Caractère;1;Code retour contrôle « Patient bénéficiaire de la CMU »;;2011;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;PEC_SOI_URG;Caractère;1;Confirmation de la prise en charge dans le cadre du dispositif des soins urgents ;;2015;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;PEC_SOI_URG_CTL;Caractère;1;"Code retour contrôle ""Confirmation de la prise en charge dans le cadre du dispositif des soins urgents"" ";;2015;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;REG_PEC_ASS;Caractère;3;Régime de prestation de l’assuré;;2017;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;REG_PEC_ASS_CTL;Caractère;1;"Code retour contrôle ""Régime de prestation de l’assuré""";;2017;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;REM_BAS_CTL;Caractère;1;Contrôle montant base remboursement;;2008;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;REM_BAS_MNT;Numérique;;Montant base remboursement;;2008;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;REM_TAU;Numérique;;Taux de remboursement;;2008;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;REM_TAU_CTL;Caractère;1;Contrôle taux de remboursement;;2008;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;RHAD_NUM;Caractère;5;N° séquentiel de séjour d'HAD;;2007;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;RNG_BEN;Caractère;3;Rang du bénéficiaire ;;2014;2015;variables déplacées dans la table C;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;RNG_BEN_CTL;Caractère;1;Code retour contrôle « Rang du bénéficiaire »;;2014;2015;variables déplacées dans la table C;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;RNG_NAI;Caractère;1;Rang de naissance ;;2014;2015;variables déplacées dans la table C;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;RNG_NAI_CTL;Caractère;1;Code retour contrôle « Rang de naissance »;;2014;2015;variables déplacées dans la table C;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;SEJ_FAC_CTL;Caractère;1;Contrôle code séjour facturable à l'AM;;2007;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;TOP_ECL_FLX;Caractère;1;Top éclatement des flux par l’établissement;;2017;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;TOP_ECL_FLX_CTL;Caractère;1;"Code retour contrôle ""Top éclatement des flux par l’établissement""";;2017;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;TOT_MNT_AM;Numérique;;Montant total du séjour remboursé par l’assurance maladie (i.e. hors prestations annexes);;2007;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;TOT_MNT_AM_CTL;Caractère;1;Contrôle format montant total remboursable par AM;;2007;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;TOT_MNT_AMC;Numérique;;Montant total du séjour remboursable pour l'AMC;;2012;;Attention les montants sont des montants remboursés;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;TOT_MNT_AMC_CTL;Caractère;1;Code retour contrôle « Montant total du séjour remboursable pour l'AMC »;;2012;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;TYP_CTR;Caractère;2;Type de contrat souscrit auprès d'un organisme complémentaire;;2008;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;TYP_CTR_CTL;Caractère;1;Contrôle type de contrat souscrit auprès d'un organisme complémentaire;;2008;;;;;2007;;
