"nom_table";"TEC_COL";"TDM_NAT_AFF";"CCA_CPL_COD";"CPT_COP_NUM";"PRS_NAT";"PRS_NAT_CB2";"PRS_NAT_LIB";"PRS_NAT_TDM";"PRS_NAT_STA";"NAT_SOI_TOP";"NAT_CPL_ACT";"PRN_AID_TOP";"PRS_SPP_TOP";"TOP_SNI";"TYA_COD";"CEL_TYP";"TOP_PRS_SOI";"PRS_NAT_RGT";"TOP_TRF_OPP"
"IR_NAT_V";0;0;21;NA;3322;"UPH";"MAJORATION POUR ACHAT HORS HEURES OUVRABLES";5;2;1;1;0;NA;1;"Z";"21";0;5;NA
"IR_NAT_V";0;0;21;NA;3323;"CPH";"COPIE D  ORDONNANCE";5;2;1;1;0;NA;1;"Z";"21";0;5;NA
"IR_NAT_V";0;0;21;NA;3324;"EMI";"ECART MEDICAMENT INDEMNISABLE";5;2;1;1;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;21;NA;3325;"MPI";"MAJORATION PHARMACIE DES ILES";5;2;1;1;0;NA;1;"Z";"21";0;12;NA
"IR_NAT_V";0;0;NA;NA;3326;"PMR";"PREPARATION MAGISTRALE REMBOURSABLE";5;2;1;0;1;NA;1;"Z";"21";0;5;NA
"IR_NAT_V";0;0;NA;NA;3327;"PMH";"PREPARATION MAGISTRALE HOMEOPATHIQUE";5;2;1;0;1;NA;1;"Z";"21";0;5;NA
"IR_NAT_V";0;0;NA;NA;3328;"MHU";"MEDICAMENTS  HOMEOPATHIQUES UNITAIRES";5;2;1;0;1;NA;1;"Z";"21";0;5;NA
"IR_NAT_V";0;0;NA;NA;3329;"FMV";"FORFAIT MEDICAMENT IVG VILLE";5;2;1;0;1;NA;1;"Z";"20";0;18;NA
"IR_NAT_V";0;9;NA;NA;3330;"ERI";"ECART INDEMNISABLE RETROCESSION";99;99;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;1;NA;NA;3331;"PH7/ANTI GRIPPE";"VACCIN ANTI-GRIPPE";NA;2;1;0;1;NA;1;"Z";"";0;5;NA
"IR_NAT_V";0;1;NA;NA;3332;"PH7/ROR";"VACCIN ROR";NA;2;1;0;1;NA;1;"Z";"";0;5;NA
"IR_NAT_V";0;1;NA;NA;3333;"PH7/ANTI PALUDEEN";"ANTI PALUDEEN";NA;2;1;0;0;NA;1;"Z";"";0;5;NA
"IR_NAT_V";0;9;NA;NA;3334;"GS1";"Vaccin anti grippe Hémisphère Sud VAXIGRIP HS";99;99;1;0;1;NA;1;"Z";"21";0;5;NA
"IR_NAT_V";0;9;NA;NA;3335;"GS2";"Vaccin anti grippe Hémisphère Sud FLUARIX HS";99;99;1;0;1;NA;1;"Z";"21";0;5;NA
"IR_NAT_V";0;9;NA;NA;3336;"PHX";"PHARMACIE SOUS ATU SEJOUR";99;99;1;0;0;NA;1;"Z";"22";0;5;NA
"IR_NAT_V";0;9;NA;NA;3337;"FFC";"FORFAIT FAUSSE COUCHE VILLE";99;99;1;0;1;NA;1;"Z";"20";0;46;NA
"IR_NAT_V";0;9;NA;NA;3338;"FFV";"FORFAIT FAUSSE COUCHE VILLE SANS ÉCHOGRAPHIE";99;99;1;0;1;NA;1;"Z";"20";0;46;NA
"IR_NAT_V";0;9;NA;NA;3339;"FEF";"FORFAIT FAUSSE COUCHE ETABLISSEMENT AVEC ECHOGRAPHIE";99;99;1;0;1;NA;1;"Z";"20";0;46;NA
"IR_NAT_V";0;9;NA;NA;3340;"FFE";"FORFAIT FAUSSE COUCHE ETABLISSEMENT SANS ECHOGRAPHIE";99;99;1;0;1;NA;1;"Z";"20";0;46;NA
"IR_NAT_V";0;0;NA;NA;3341;"PH2";"PHARMACIE 15%";5;2;1;0;1;NA;1;"Z";"21";0;28;NA
"IR_NAT_V";0;0;NA;NA;3342;"PM2";"PREPARATION MAGISTRALE ALLOPATHIQUE 15 %";5;2;1;0;1;NA;1;"Z";"21";0;5;NA
"IR_NAT_V";0;0;NA;NA;3343;"PM4";"PREPARATION MAGISTRALE ALLOPATHIQUE";5;2;1;0;1;NA;1;"Z";"21";0;5;NA
"IR_NAT_V";0;0;NA;NA;3351;"PHU";"MEDICAMENT AVEC UNE AUTORISATION TEMPORAIRE D'UTILISATION";5;2;1;0;0;NA;1;"Z";"21";0;5;NA
"IR_NAT_V";0;0;NA;NA;3352;"PHM";"PREPARATION MAGISTRALE HOSPITALIRE";5;2;1;0;0;NA;1;"Z";"21";0;5;NA
"IR_NAT_V";0;0;NA;NA;3353;"PHP";"PREPARATION HOSPITALIERE";5;2;1;0;0;NA;1;"Z";"21";0;5;NA
"IR_NAT_V";0;0;NA;NA;3354;"PHI";"MEDICAMENT AVEC AUTORISATION D'IMPORTATION";5;2;1;0;0;NA;1;"Z";"21";0;5;NA
"IR_NAT_V";0;0;NA;NA;3355;"MAR";"MARGE FORFAITAIRE (MEDICAMENTS HOSPITALIERS)";5;2;1;0;0;NA;1;"Z";"21";0;12;NA
"IR_NAT_V";0;0;NA;NA;2422;"AMF";"FORFAIT POUR IVG MEDICAMENTEUSE";10;11;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2423;"IPD";"FORFAIT INTERVENTION AVEC NUITEE";10;11;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2424;"APD";"INTERVENTION + ANESTHESIE AVEC NUITEE";10;11;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2425;"FJS";"FORFAIT IVG POUR 24H SUPPLEMENTAIRES - SECTEUR PRIVE/SECTEUR PUBLIC";10;11;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2426;"ICS";"CONSULTATION IVG SPECIALISTE";10;11;1;0;0;NA;1;"C";"20";0;18;NA
"IR_NAT_V";0;9;NA;NA;2428;"IPE";"ECHO PRE IVG";10;99;1;0;0;NA;1;"Z";"20";0;18;NA
"IR_NAT_V";0;0;NA;NA;2501;"FI1";"FORFAIT FIR PDSES PUBLIQUE";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2502;"FI2";"FORFAIT FIR CENTRE DEPISTAGE ANONYME ET GRATUIT";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2503;"FI3";"FORFAIT FIR CENTRE PERINATAUX DE PROXIMITE";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2504;"FI4";"FORFAIT FIR EDUCATION THERAPEUTIQUE";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;9;NA;NA;3110;"CII";"CONTRAT INCITATIF INFIRMIER";99;99;1;0;0;NA;1;"Z";"20";0;47;NA
"IR_NAT_V";0;1;NA;NA;3111;"AMI";"ACTES EN AMI";NA;2;1;0;1;1;1;"Z";"20";1;32;NA
"IR_NAT_V";0;0;NA;NA;3112;"AIS";"ACTES INFIRMIERS DE SOINS (AMI3-AMI13,AMI16)";3;2;1;0;1;1;1;"Z";"20";1;3;NA
"IR_NAT_V";0;1;NA;NA;3113;"SFI";"ACTES INFIRMIERS DES SAGES-FEMMES (SFI)";NA;2;1;0;1;1;1;"Z";"20";1;32;NA
"IR_NAT_V";0;0;NA;NA;3114;"PSI";"PLAN DE SOINS INFIRMIER";3;2;1;0;0;NA;0;"Z";"";1;0;NA
"IR_NAT_V";0;0;NA;NA;3115;"DI";"DEMARCHE INFIRMIER";3;2;1;0;1;NA;1;"Z";"20";1;3;NA
"IR_NAT_V";0;0;32;NA;3116;"MAU";"MAJORATION POUR ACTE UNIQUE";3;2;1;1;0;1;1;"Z";"20";0;70;NA
"IR_NAT_V";0;0;32;NA;3117;"MCI";"MAJORATION DE COORDINATION ET D'ENVIRONNEMENT DE SOIN INFIRMIER";3;2;1;1;0;1;1;"Z";"20";0;70;NA
"IR_NAT_V";0;0;NA;NA;3118;"VGI";"REMUNERATION VACCINATION GRIPPE A PAR INFIRMIERS LIBERAUX";3;2;1;0;0;NA;1;"Z";"20";0;47;NA
"IR_NAT_V";0;0;NA;NA;3119;"VIR";"REMUNERATION VACCINATION GRIPPE A PAR INFIRMIER RETRAITE OU SALARIE HORS OBLIGATIONS";3;2;1;0;0;NA;0;"Z";"";0;0;NA
"IR_NAT_V";0;0;NA;NA;3121;"AMC";"ACTES AMC";3;2;1;0;1;1;1;"Z";"20";1;3;NA
"IR_NAT_V";0;0;NA;NA;3122;"AMK";"ACTES EN AMK";3;2;1;0;1;1;1;"Z";"20";1;3;NA
"IR_NAT_V";0;0;NA;NA;3124;"AMB";"BILAN DE KINESITHERAPIE";3;2;1;0;0;NA;0;"Z";"";1;0;NA
"IR_NAT_V";0;0;NA;NA;3125;"AMS";"ACTES DE KINESITHERAPIE OSTEO-ARTICULAIRE";3;2;1;0;1;1;1;"Z";"20";1;3;NA
"IR_NAT_V";0;9;NA;NA;3126;"CIK";"CONTRAT DEMOGRAPHIQUE KINE";99;99;1;0;0;NA;1;"Z";"20";0;47;NA
"IR_NAT_V";0;9;NA;NA;3127;"FRD";"FORFAIT PRISE EN CHARGE AVC";99;99;1;0;1;NA;1;"C";"20";0;46;1
"IR_NAT_V";0;9;NA;NA;3128;"FAD";"RETOUR A DOMICILE POST CHIRURGIE ORTHOPEDIQUE";99;99;1;0;1;NA;1;"C";"20";0;46;1
"IR_NAT_V";0;0;NA;NA;3131;"AMP";"ACTES DES PEDICURES";3;2;1;0;1;1;1;"Z";"20";1;3;NA
"IR_NAT_V";0;0;NA;NA;3132;"AMO";"ACTES DES ORTHOPHONISTES";3;2;1;0;1;NA;1;"Z";"20";1;3;NA
"IR_NAT_V";0;0;NA;NA;3133;"AMY";"ACTES DES ORTHOPTISTES";3;2;1;0;1;NA;1;"Z";"20";1;3;NA
"IR_NAT_V";0;9;NA;NA;3526;"OP7";"FORFAIT OPTIQUE -N° 6 MULTIFOCAUX (CMU)";99;99;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;4153;"MK3";"FORFAIT THERMAL 9 SEANCES COLLECTIVES";8;3;1;0;0;NA;1;"Z";"21";1;8;NA
"IR_NAT_V";0;0;NA;NA;4154;"MK4";"FORFAIT THERMAL 9 SEANCES INDIVIDUELLES";8;3;1;0;0;NA;1;"Z";"21";1;8;NA
"IR_NAT_V";0;9;NA;NA;3557;"OV9";"FORFAIT OPTIQUE -ENFANT-N° 9 UNIFOCAUX (CMU)";99;99;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3561;"VEH";"VEHICULES POUR HANDICAPES PHYSIQUES";6;2;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3571;"FGA";"FRAIS DE GESTION APPAREILLAGE";6;2;1;0;0;NA;1;"Z";"";0;6;NA
"IR_NAT_V";0;0;NA;NA;3572;"ETI";"ECART TIPS INDEMNISABLE";6;2;1;0;0;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3573;"FED";"FOURNITURE ET EQUIPEMENT DEROGATOIRES";6;2;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;0;NA;NA;3574;"PDM";"DISPOSITIF MEDICAL (PRISE EN CHARGE EXCEPTIONNELLE)";6;2;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;27;NA;3575;"ATL";"COMPLEMENT AT 150% LPP";99;2;1;1;0;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3576;"PPP";"PRESTATION PARTICULIERE ET PANDEMIE";99;3;0;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;0;NA;NA;3581;"OP5";"VERRES UNIFOCAUX OP5(CMU)";6;2;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3582;"OP6";"VERRES UNIFOCAUX OP6(CMU)";6;2;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3583;"OPM";"MONTURE (CMU)";6;2;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;9;NA;NA;3591;"PCD";"PRISE EN CHARGE DEROGATOIRE LPP";99;99;1;0;0;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;9;NA;NA;3592;"DLE";"PEC EXCEPTIONNELLE DÉPASSEMENT LPP";99;99;1;0;0;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;9;NA;NA;3593;"TSF";"TELESURVEILLANCE : FOURNISSEUR DE LA SOLUTION";99;99;1;0;0;NA;1;"Z";"21";0;1;NA
"IR_NAT_V";0;9;NA;NA;3594;"DLT";"PEC EXCEPTIONNELLE DEPASSEMENT LPP TP";99;99;1;0;0;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;9;29;NA;3610;"SGN";"SUPPLEMENT DEROGATOIRE SG SUR PRESTATION PHARMACIE NON REMBOURSABLE (CNMSS)";99;99;0;1;0;NA;1;"Z";"20";0;5;NA
"IR_NAT_V";0;9;NA;NA;3611;"SGS";"SUPPLEMENT DEROGATOIRE SG SUR PRESTATION SANITAIRE NON REMBOURSABLE (CNMSS)";99;99;0;0;1;NA;1;"Z";"20";0;6;NA
"IR_NAT_V";0;9;29;NA;3612;"DPS";"SUPPLEMENT DEROGATOIRE SG SUR PRESTATION SANITAIRE REMBOURSABLE (CNMSS)";99;99;0;1;0;NA;1;"Z";"20";0;6;NA
"IR_NAT_V";0;0;NA;NA;4111;"STH";"FORFAIT DE SURVEILLANCE MEDICALE  1ER HANDICAP";1;1;1;0;1;NA;1;"C";"20";1;1;1
"IR_NAT_V";0;0;NA;NA;4112;"THR";"FORFAIT DE SURVEILLANCE MEDICALE REDUIT  2EME HANDICAP";1;1;1;0;1;NA;1;"C";"20";1;1;NA
"IR_NAT_V";0;0;NA;NA;4113;"KTH";"PRATIQUES MEDICALES COMPLEMENTAIRES COTEES EN K";1;1;1;0;1;NA;1;"T";"20";1;1;1
"IR_NAT_V";0;0;11;NA;4114;"CST";"COMPLEMENT SURVEILLANCE THERMALE";1;1;1;1;0;NA;1;"Z";"20";1;1;1
"IR_NAT_V";0;0;NA;NA;4121;"FTH";"FORFAITS EN ETABLISSEMENT (DATE FIN 12/98)";8;3;1;0;0;NA;0;"Z";"";1;0;NA
"IR_NAT_V";0;0;NA;NA;4122;"CTH";"SUPPLEMENTS THERMAUX 1ER HANDICAP (DATE FIN 12/98)";8;3;1;0;0;NA;0;"Z";"";1;0;NA
"IR_NAT_V";0;0;NA;NA;4123;"THS";"SUPPLEMENTS THERMAUX 2EME HANDICAP (DATE FIN 12/98)";8;3;1;0;0;NA;0;"Z";"";1;0;NA
"IR_NAT_V";0;1;NA;NA;4131;"TTH";"FRAIS DE TRANSPORT - CURES THERMALES";NA;3;1;0;0;NA;0;"Z";"21";1;0;NA
"IR_NAT_V";0;9;NA;NA;4155;"FSB";"THERMAL-SEVRAGE DES PSYCHOTROPES";99;99;1;0;0;NA;1;"C";"21";1;8;NA
"IR_NAT_V";0;9;NA;NA;4156;"FKS";"THERMAL-SUITE CANCER DU SEIN";99;99;1;0;0;NA;1;"C";"21";1;8;NA
"IR_NAT_V";0;9;NA;NA;4157;"TC1";"THERMAL-TROUBLE COMPORTEMENT 72 SEANCES";99;99;1;0;0;NA;1;"C";"21";1;8;NA
"IR_NAT_V";0;9;NA;NA;4158;"TC2";"THERMAL-TROUBLE COMPORTEMENT 108 SEANCES";99;99;1;0;0;NA;1;"C";"21";1;8;NA
"IR_NAT_V";0;9;NA;NA;4204;"FUE";"FORFAIT TRANSPORT URGENCE EXTRAMUROS CPAM MEUSE";99;99;1;0;0;NA;1;"Z";"21";1;93;NA
"IR_NAT_V";0;9;NA;NA;4205;"FUI";"FORFAIT TRANSPORT URGENCE INTRAMUROS CPAM MEUSE";99;99;1;0;0;NA;1;"Z";"21";1;93;NA
"IR_NAT_V";0;9;NA;NA;4206;"AFG";"PRESTATION FIN DE GARDE AMBULANCE";99;99;1;0;0;NA;1;"Z";"21";1;93;NA
"IR_NAT_V";0;9;NA;NA;4207;"FTU";"FORFAIT TRANSPORT D'URGENCE EXPERIMENTATION CPAM AUDE";99;99;1;0;0;NA;1;"Z";"21";1;93;NA
"IR_NAT_V";0;9;NA;NA;4208;"FUS";"FORFAIT D'URGENCE SUR APPEL DU SAMU EXPERIMENTATION CPAM BOUCHES-DU-RHONE";99;99;1;0;0;NA;1;"Z";"21";1;93;NA
"IR_NAT_V";0;9;NA;NA;4209;"CTU";"COMPLEMENT TRANSPORTS D'URGENCE";99;99;1;0;0;NA;1;"Z";"20";0;50;NA
"IR_NAT_V";0;9;NA;NA;4210;"TXA";"Taxi tarif A";99;99;1;0;0;NA;1;"Z";"21";0;92;NA
"IR_NAT_V";0;0;NA;NA;4211;"SMU";"SERVICES MOBILES D  URGENCE ET DE REANIMATION (SMUR)";7;3;1;0;0;NA;1;"Z";"21";1;23;NA
"IR_NAT_V";0;0;NA;NA;4212;"ABA";"AMBULANCES AGREEES";7;3;1;0;0;NA;1;"Z";"21";1;90;NA
"IR_NAT_V";0;0;NA;NA;4213;"VSL";"VEHICULES SANITAIRES LEGERS (VSL)";7;3;1;0;0;NA;1;"Z";"21";1;91;NA
"IR_NAT_V";0;0;NA;NA;4214;"TXI";"TAXIS";7;3;1;0;0;NA;1;"Z";"21";1;92;NA
"IR_NAT_V";0;0;NA;NA;4215;"VP";"VEHICULES PERSONNELS";7;3;1;0;0;NA;1;"Z";"21";1;23;NA
"IR_NAT_V";0;0;NA;NA;4216;"TRP";"TRANSPORT REEDUCATION PROFESSIONNEL";7;3;1;0;0;NA;0;"Z";"21";1;0;NA
"IR_NAT_V";0;9;NA;NA;4217;"TXB";"Taxi tarif B";99;99;1;0;0;NA;1;"Z";"21";0;92;NA
"IR_NAT_V";0;9;NA;NA;4218;"TXC";"Taxi tarif C";99;99;1;0;0;NA;1;"Z";"21";0;92;NA
"IR_NAT_V";0;0;NA;NA;4219;"ATP";"AUTRES MODES DE TRANSPORT";7;3;1;0;0;NA;1;"Z";"21";1;23;NA
"IR_NAT_V";0;9;NA;NA;4220;"TXD";"Taxi tarif D";99;99;1;0;0;NA;1;"Z";"21";0;92;NA
"IR_NAT_V";0;0;NA;NA;4221;"ABG";"AMBULANCE AGREEE DE GARDE";7;3;1;0;0;NA;1;"Z";"21";1;93;NA
"IR_NAT_V";0;0;NA;NA;4222;"ING";"INDEMNITE DE GARDE AMBULANCIERE";7;3;1;0;0;NA;1;"Z";"21";1;50;NA
"IR_NAT_V";0;0;NA;NA;4223;"";"PART ASSOCIATION TRANSPORTEUR";7;3;1;0;0;NA;0;"Z";"";1;0;NA
"IR_NAT_V";0;0;NA;NA;4224;"PGE";"PRATIQUE DE GEO LOCALISATION PAR DISPOSITIF EMBARQUE";7;3;1;0;0;NA;1;"Z";"20";0;50;NA
"IR_NAT_V";0;0;NA;NA;4225;"TS2";"FORFAIT TRANSPORT PARTAGE PAR 2 PERSONNES";7;3;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;0;NA;NA;4226;"TS3";"FORFAIT TRANSPORT PARTAGE PAR 3 PERSONNES";7;3;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;9;NA;NA;4227;"CAQ";"CONTRAT D'AMELIORATION DE LA QUALITE ET DE LA COORDINATION DES SOINS";99;99;1;0;0;NA;1;"Z";"20";0;51;NA
"IR_NAT_V";0;9;NA;NA;4228;"CAC";"CONTRAT D'AMELIORATION DE LA QUALITE ET DE LA COORDINATION DES SOINS COMPLEMENT";99;99;1;0;0;NA;1;"Z";"20";0;51;NA
"IR_NAT_V";0;9;NA;NA;4229;"TXF";"Taxi tarif F";99;99;1;0;0;NA;1;"Z";"21";0;92;NA
"IR_NAT_V";0;0;10;NA;4311;"DEL";"FRAIS DE DEPLACEMENT - ENQU'TE LEGALE AT";16;3;0;1;0;NA;1;"Z";"";0;7;NA
"IR_NAT_V";0;0;10;NA;4312;"DCM";"FRAIS DE DEPLACEMENT - COLLEGE 3 MEDECINS";16;3;0;1;0;NA;1;"Z";"20";0;7;NA
"IR_NAT_V";0;0;NA;NA;4313;"HCM";"HONORAIRES";16;3;0;0;0;NA;1;"C";"20";0;16;NA
"IR_NAT_V";0;0;NA;NA;4314;"ENQ";"ENQUETE";16;3;0;0;0;NA;1;"Z";"";0;16;NA
"IR_NAT_V";0;0;NA;NA;4315;"AUT";"AUTOPSIE";16;3;0;0;0;NA;0;"Z";"20";0;0;NA
"IR_NAT_V";0;0;NA;NA;4316;"EXP";"EXPERTISE";16;3;1;0;1;NA;1;"Z";"20";0;16;NA
"IR_NAT_V";0;0;NA;NA;4317;"HMP";"HONORAIRE COMITE  REGIONAL  RECONNAISSANCE Maladie  Professionnelle";16;3;0;0;0;NA;1;"Z";"20";0;47;NA
"IR_NAT_V";0;0;10;NA;4318;"DPH";"DEPLACEMENT COMITE REGIONAL RECONNAISSANCE MP";16;3;0;1;0;NA;1;"Z";"20";0;7;NA
"IR_NAT_V";0;0;10;NA;4319;"DPE";"DEPLACEMENT PERSONNE ENTENDUE (CRRMP)";16;3;0;1;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;0;NA;NA;4320;"ECP";"AVIS SAPITEUR";16;3;0;0;0;NA;1;"Z";"20";0;47;NA
"IR_NAT_V";0;0;NA;NA;4321;"FUN";"FRAIS FUNERAIRES";12;3;1;0;0;NA;0;"Z";"21";1;0;NA
"IR_NAT_V";0;0;NA;NA;4322;"TRC";"TRANSPORT DU CORPS";12;3;1;0;0;NA;0;"Z";"21";1;0;NA
"IR_NAT_V";0;0;NA;NA;4323;"PDO";"INDEMNITE ALLOUEE EN REPARATION DES PREJUDICES EXTRA-PATRIMOMIAUX";12;3;1;0;0;NA;0;"Z";"21";1;0;NA
"IR_NAT_V";0;0;NA;NA;4324;"ICE";"INDEMNITE DE CHANGEMENT D  EMPLOI";12;3;1;0;0;NA;0;"Z";"18";0;0;NA
"IR_NAT_V";0;0;NA;NA;4325;"ICR";"INDEMNITE COMPLEMENTAIRE POUR REEDUCATION PROFESSIONNELLE";12;3;1;0;0;NA;0;"Z";"18";0;0;NA
"IR_NAT_V";0;0;NA;NA;4326;"PPU";"PRETIUM PULCHRITUDINIS";12;3;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;0;NA;NA;4327;"PSE";"PRETIUM SEXUALE";12;3;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;0;NA;NA;4328;"PAG";"PREJUDICE D'AGREMENT";12;3;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;0;NA;NA;4329;"PPD";"PREJUDICE PERTE OU DIMINUTION PROMOTION PROFESSIONNELLE";12;3;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;9;NA;NA;4330;"PNC";"PREJUDICES EXTRA PATRIMONIAUX - HORS IV";99;99;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;0;NA;NA;4331;"ETR";"REMBOURSEMENTS DE SOINS A L  ETRANGER (ET1 A ET6 ET ET8 A ET9, ETB ETA, ETH, ETT, ETP, ETX )";12;3;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;0;NA;NA;4332;"PPA";"PREJUDICE AMIANTE";12;3;0;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;0;NA;NA;4339;"RES";"REMBOURSEMENT DE SOINS";12;3;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;0;NA;NA;4341;"";"FRAIS DE TUTELLE";12;3;0;0;0;NA;0;"Z";"";0;0;NA
"IR_NAT_V";0;0;NA;NA;4342;"CRF";"COTISATIONS A.T. EN CAS DE READAPTATION FONCTIONNELLE";12;3;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;0;NA;NA;4343;"CRP";"COTISATIONS A.T. EN CAS DE REEDUCATION PROFESSIONNELLE";12;3;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;0;NA;NA;4351;"PFR";"PRIME DE FIN DE REEDUCATION";12;3;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;0;NA;NA;4352;"";"AUTRES PRESTATIONS DIVERSES";12;3;1;0;0;NA;0;"Z";"";0;0;NA
"IR_NAT_V";0;1;NA;NA;4353;"IPS";"INDEMNITE POUR PERTE DE SALAIRE (MALADIE, AT)";NA;3;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;9;NA;NA;4359;"IUS";"FORFAIT UTILISATION DES TELESERVICES";99;99;0;0;0;NA;1;"Z";"Z";0;47;NA
"IR_NAT_V";0;9;NA;NA;4360;"FPT";"FORFAIT PARTICIPATION A LA TELETRANSMISSION";99;99;0;0;0;NA;1;"Z";"Z";0;47;NA
"IR_NAT_V";0;9;NA;NA;4361;"FFS";"FACTURATION FEUILLE DE SOINS (POUR INFORMATION)";99;99;0;0;0;NA;1;"Z";"Z";0;47;NA
"IR_NAT_V";0;0;NA;NA;4362;"AST";"ASTREINTE MEDECIN (POUR INFORMATION)";12;3;0;0;0;NA;1;"Z";"";0;31;NA
"IR_NAT_V";0;9;NA;NA;4363;"FFN";"AIDE A LA FACTURATION FEUILLE DES FLUX NON SECURISES";99;99;0;0;0;NA;0;"Z";"Z";0;0;NA
"IR_NAT_V";0;9;NA;NA;4364;"AMT";"AIDE MAINTENANCE TELETRANSMISSION";99;99;0;0;0;NA;1;"Z";"Z";0;47;NA
"IR_NAT_V";0;9;NA;NA;4365;"APT";"AIDE PORTABLE TELETRANSMISSION";99;99;0;0;0;NA;1;"Z";"Z";0;47;NA
"IR_NAT_V";0;9;NA;NA;4366;"ADT";"AIDE DEMARRAGE TELETRANSMISSION";99;99;0;0;0;NA;1;"Z";"Z";0;47;NA
"IR_NAT_V";0;9;NA;NA;4367;"ARD";"AIDE ADHESION RAPIDE DISPOSITIF";99;99;0;0;0;NA;1;"Z";"Z";0;47;NA
"IR_NAT_V";0;9;NA;NA;4368;"FCS";"FORFAIT STRUCTURE CENTRE DE SANTE";99;99;0;0;0;NA;0;"Z";"Z";0;0;NA
"IR_NAT_V";0;9;NA;NA;4369;"FPS";"FORFAIT PROFESSIONNEL DE SANTE CENTRE DE SANTE";99;99;0;0;0;NA;0;"Z";"Z";0;0;NA
"IR_NAT_V";0;9;NA;NA;4370;"IFT";"FORFAIT D'INCITATION FORFAITAIRE A LA NUMERISATION ET A LA TRANSMISSION";99;99;0;0;0;NA;0;"Z";"";0;0;NA
"IR_NAT_V";0;0;NA;NA;4371;"FSM";"FORFAIT DE SOINS MEDICALISES (REGIME DES MINISTRES DES CULTES ET DES MEMBRES CONGR. ET COLL.RELIGIEUSES)";12;3;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;0;NA;NA;4372;"FRC";"FORFAIT REPOS CONVALESCENCE (REGIME DES MINISTRES DES CULTES ET DES MEMBRES CONGR. ET COLL.RELIGIEUSES)";12;3;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;0;NA;NA;4373;"EDS";"EXAMEN DE SANTE";12;3;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;9;NA;NA;4374;"MDS";"MÉCANISME DE COMPENSATION AUX CENTRES DE SANTÉ";99;99;1;0;0;NA;0;"Z";"20";0;0;0
"IR_NAT_V";0;0;NA;NA;4375;"OMJ";"AIDE OUTIL DE MISE A JOUR";12;3;0;0;0;NA;0;"Z";"21";0;0;NA
