"nom_table";"TEC_COL";"ALD_030_COD";"CAT_CIM_COD";"CIM_COD";"CIM_LIB";"VER_CPT_COD";"VER_CPT_DTE";"CAT_TUM_COD";"CPT_COP_NUM"
"IR_CIM_V";0;99;"Y08";"Y080";"Agression par d'autres moyens précisés, domicile";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Y08";"Y081";"Agression par d'autres moyens précisés, établissement collectif";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Y08";"Y082";"Agression par d'autres moyens précisés, école et lieu public";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Y08";"Y083";"Agression par d'autres moyens précisés, lieu de sport";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Y08";"Y084";"Agression par d'autres moyens précisés, rue ou route";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Y08";"Y085";"Agression par d'autres moyens précisés, zone de commerce";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Y08";"Y086";"Agression par d'autres moyens précisés, local industriel et chantier";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X81";"X813";"Lésion auto-infligée en sautant ou en se couchant devant un objet en mouvement, lieu de sport";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X81";"X814";"Lésion auto-infligée en sautant ou en se couchant devant un objet en mouvement, rue ou route";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X81";"X815";"Lésion auto-infligée en sautant ou en se couchant devant un objet en mouvement, zone de commerce";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X81";"X816";"Lésion auto-infligée en sautant ou en se couchant devant un objet en mouvement, local industriel et chantier";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X81";"X817";"Lésion auto-infligée en sautant ou en se couchant devant un objet en mouvement, exploitation agricole";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X81";"X818";"Lésion auto-infligée en sautant ou en se couchant devant un objet en mouvement, autres lieux précisés";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X81";"X819";"Lésion auto-infligée en sautant ou en se couchant devant un objet en mouvement, lieu sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X82";"X82";"Lésion auto-infligée par collision d'un véhicule à moteur";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X82";"X820";"Lésion auto-infligée par collision d'un véhicule à moteur, domicile";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X82";"X821";"Lésion auto-infligée par collision d'un véhicule à moteur, établissement collectif";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X82";"X822";"Lésion auto-infligée par collision d'un véhicule à moteur, école et lieu public";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X82";"X823";"Lésion auto-infligée par collision d'un véhicule à moteur, lieu de sport";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X82";"X824";"Lésion auto-infligée par collision d'un véhicule à moteur, rue ou route";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X82";"X825";"Lésion auto-infligée par collision d'un véhicule à moteur, zone de commerce";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X82";"X826";"Lésion auto-infligée par collision d'un véhicule à moteur, local industriel et chantier";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X82";"X827";"Lésion auto-infligée par collision d'un véhicule à moteur, exploitation agricole";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X82";"X828";"Lésion auto-infligée par collision d'un véhicule à moteur, autres lieux précisés";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X82";"X829";"Lésion auto-infligée par collision d'un véhicule à moteur, lieu sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X83";"X83";"Lésion auto-infligée par d'autres moyens précisés";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X83";"X830";"Lésion auto-infligée par d'autres moyens précisés, domicile";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X83";"X831";"Lésion auto-infligée par d'autres moyens précisés, établissement collectif";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X83";"X832";"Lésion auto-infligée par d'autres moyens précisés, école et lieu public";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X83";"X833";"Lésion auto-infligée par d'autres moyens précisés, lieu de sport";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X83";"X834";"Lésion auto-infligée par d'autres moyens précisés, rue ou route";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X83";"X835";"Lésion auto-infligée par d'autres moyens précisés, zone de commerce";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X83";"X836";"Lésion auto-infligée par d'autres moyens précisés, local industriel et chantier";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X83";"X837";"Lésion auto-infligée par d'autres moyens précisés, exploitation agricole";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"X83";"X838";"Lésion auto-infligée par d'autres moyens précisés, autres lieux précisés";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z02";"Z022";"Examen pour l'admission dans une autre institution";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z02";"Z023";"Examen d'incorporation dans l'armée";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z02";"Z024";"Examen pour le permis de conduire";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z02";"Z025";"Examen pour la pratique d'un sport";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z02";"Z026";"Examen à des fins d'assurance";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z02";"Z027";"Délivrance d'un certificat médical";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z02";"Z028";"Autres examens à des fins administratives";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z02";"Z029";"Examen à des fins administratives, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z03";"Z03";"Mise en observation et examen médical pour suspicion de maladies";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z03";"Z030";"Mise en observation pour suspicion de tuberculose";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z03";"Z031";"Mise en observation pour suspicion de tumeur maligne";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z03";"Z032";"Mise en observation pour suspicion de troubles mentaux et du comportement";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z03";"Z033";"Mise en observation pour suspicion d'affection du système nerveux";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z03";"Z034";"Mise en observation pour suspicion d'infarctus du myocarde";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z03";"Z035";"Mise en observation pour suspicion d'autres affections cardio-vasculaires";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z03";"Z036";"Mise en observation pour suspicion d'effet toxique de substances ingérées";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z03";"Z038";"Mise en observation pour suspicion d'autres maladies";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z03";"Z039";"Mise en observation pour suspicion de maladie, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z04";"Z04";"Examen et mise en observation pour d'autres raisons";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z04";"Z040";"Alcootest et recherche de substances pharmacologiques dans le sang";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z04";"Z041";"Examen et mise en observation après un accident de transport";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z04";"Z042";"Examen et mise en observation après un accident de travail";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z04";"Z043";"Examen et mise en observation après un autre accident";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z04";"Z044";"Examen et mise en observation après allégation de viol et de séduction";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z04";"Z045";"Examen et mise en observation après d'autres blessures dues à une agression";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z04";"Z046";"Examen psychiatrique général, à la demande des autorités";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z04";"Z048";"Examen et mise en observation pour d'autres raisons précisées";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z04";"Z049";"Examen et mise en observation pour une raison non précisée";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z08";"Z08";"Examen de contrôle après traitement d'une tumeur maligne";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z08";"Z080";"Examen de contrôle après traitement chirurgical d'une tumeur maligne";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z08";"Z081";"Examen de contrôle après radiothérapie pour tumeur maligne";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z08";"Z082";"Examen de contrôle après chimiothérapie pour tumeur maligne";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z08";"Z087";"Examen de contrôle après traitements combinés pour tumeur maligne";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z08";"Z088";"Examen de contrôle après d'autres traitements pour tumeur maligne";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z08";"Z089";"Examen de contrôle après traitement pour tumeur maligne, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z09";"Z09";"Examen de contrôle après traitement d'affections autres que les tumeurs malignes";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z09";"Z090";"Examen de contrôle après traitement chirurgical d'autres affections";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z09";"Z091";"Examen de contrôle après radiothérapie pour d'autres affections";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z09";"Z092";"Examen de contrôle après chimiothérapie pour d'autres affections";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z09";"Z093";"Examen de contrôle après psychothérapie";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z09";"Z094";"Examen de contrôle après traitement d'une fracture";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z09";"Z097";"Examen de contrôle après traitements combinés pour d'autres affections";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z09";"Z098";"Examen de contrôle après d'autres traitements pour d'autres affections";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z09";"Z099";"Examen de contrôle après traitement pour une affection, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z10";"Z10";"Examen général de routine d'une sous-population définie";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z10";"Z100";"Examen de médecine du travail";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z10";"Z101";"Examen général de routine des résidents d'institutions";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z10";"Z102";"Examen général de routine des forces armées";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Z10";"Z103";"Examen général de routine des équipes sportives";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q64";"Q646";"Diverticule congénital de la vessie";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q64";"Q647";"Autres malformations congénitales de la vessie et de l'urètre";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q64";"Q648";"Autres malformations congénitales précisées de l'appareil urinaire";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q64";"Q649";"Malformation congénitale de l'appareil urinaire, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q65";"Q65";"Anomalies morphologiques congénitales de la hanche";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q65";"Q650";"Luxation congénitale de la hanche, unilatérale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q65";"Q651";"Luxation congénitale de la hanche, bilatérale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q65";"Q652";"Luxation congénitale de la hanche, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q65";"Q653";"Subluxation congénitale de la hanche, unilatérale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q65";"Q654";"Subluxation congénitale de la hanche, bilatérale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q65";"Q655";"Subluxation congénitale de la hanche, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q65";"Q656";"Hanche instable (congénitale)";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q65";"Q658";"Autres malformations congénitales de la hanche";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q65";"Q659";"Malformation congénitale de la hanche, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q66";"Q66";"Anomalies morphologiques congénitales du pied";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q66";"Q660";"Pied bot varus équin";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q66";"Q661";"Pied bot talus varus";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q66";"Q662";"Metatarsus varus";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q66";"Q663";"Autres anomalies morphologiques congénitales du pied en varus";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q66";"Q664";"Pied bot talus valgus";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q66";"Q665";"Pied plat congénital";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q66";"Q666";"Autres anomalies morphologiques congénitales du pied en valgus";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q66";"Q667";"Pied creux";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q66";"Q668";"Autres anomalies morphologiques congénitales du pied";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q66";"Q669";"Anomalie morphologique congénitale du pied, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q67";"Q67";"Anomalies morphologiques congénitales de la tête, de la face, du rachis et du thorax";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q67";"Q670";"Asymétrie faciale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q67";"Q671";"Anomalie morphologique faciale par compression";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q67";"Q672";"Dolichocéphalie";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q52";"Q52";"Autres malformations congénitales des organes génitaux de la femme";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q52";"Q520";"Absence congénitale de vagin";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q52";"Q521";"Dédoublement du vagin";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q52";"Q522";"Fistule recto-vaginale congénitale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q52";"Q523";"Imperforation de l'hymen";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q52";"Q524";"Autres malformations congénitales du vagin";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q52";"Q525";"Fusion de la vulve";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q52";"Q526";"Malformation congénitale du clitoris";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q52";"Q527";"Autres malformations congénitales de la vulve";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q52";"Q528";"Autres malformations congénitales précisées des organes génitaux de la femme";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q52";"Q529";"Malformation congénitale des organes génitaux de la femme, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q53";"Q53";"Cryptorchidie";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q53";"Q530";"Testicule en situation anormale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q53";"Q531";"Cryptorchidie unilatérale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q53";"Q532";"Cryptorchidie bilatérale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q53";"Q539";"Cryptorchidie, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q54";"Q54";"Hypospadias";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q54";"Q540";"Hypospadias balanique";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q54";"Q541";"Hypospadias pénien";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q54";"Q542";"Hypospadias pénoscrotal";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q54";"Q543";"Hypospadias périnéal";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q54";"Q544";"Chordée congénitale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q54";"Q548";"Autres hypospadias";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q54";"Q549";"Hypospadias, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q55";"Q55";"Autres malformations congénitales des organes génitaux de l'homme";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q55";"Q550";"Absence (congénitale) et aplasie du testicule";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q55";"Q551";"Hypoplasie du (des) testicule(s) et du scrotum";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q55";"Q552";"Autres malformations congénitales du (des) testicule(s) et du scrotum";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q55";"Q553";"Atrésie du canal déférent";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q55";"Q554";"Autres malformations congénitales du canal déférent, de l'épididyme, des vésicules séminales et de la prostate";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q55";"Q555";"Absence et aplasie congénitales du pénis";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q55";"Q556";"Autres malformations congénitales du pénis";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q55";"Q558";"Autres malformations congénitales précisées des organes génitaux de l'homme";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q55";"Q559";"Malformation congénitale des organes génitaux de l'homme, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q56";"Q56";"Non-différenciation sexuelle et pseudo-hermaphrodisme";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q56";"Q560";"Hermaphrodisme, non classé ailleurs";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q56";"Q561";"Pseudo-hermaphrodisme masculin, non classé ailleurs";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q56";"Q562";"Pseudo-hermaphrodisme féminin, non classé ailleurs";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q56";"Q563";"Pseudo-hermaphrodisme, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"Q56";"Q564";"Sexe indéterminé, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;19;"Q60";"Q60";"Agénésie rénale et autres défauts de développement rénal";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;19;"Q60";"Q600";"Agénésie rénale, unilatérale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S79";"S797";"Lésions traumatiques multiples de la hanche et de la cuisse";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S79";"S798";"Autres lésions traumatiques précisées de la hanche et de la cuisse";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S79";"S799";"Lésion traumatique de la hanche et de la cuisse, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S80";"S80";"Lésion traumatique superficielle de la jambe";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S80";"S800";"Contusion du genou";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S80";"S801";"Contusion de parties autres et non précisées de la jambe";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S80";"S807";"Lésions traumatiques superficielles multiples de la jambe";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S80";"S808";"Autres lésions traumatiques superficielles de la jambe";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S80";"S809";"Lésion traumatique superficielle de la jambe, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S81";"S81";"Plaie ouverte de la jambe";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S81";"S810";"Plaie ouverte du genou";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S81";"S817";"Plaies ouvertes multiples de la jambe";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S81";"S818";"Plaie ouverte d'autres parties de la jambe";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S81";"S819";"Plaie ouverte de la jambe, partie non précisée";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S82";"S82";"Fracture de la jambe, y compris la cheville";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S82";"S820";"Fracture de la rotule";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S82";"S8200";"Fracture fermée de la rotule";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S82";"S8201";"Fracture ouverte de la rotule";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S82";"S821";"Fracture de l'extrémité supérieure du tibia";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S82";"S8210";"Fracture fermée de l'extrémité supérieure du tibia";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S82";"S8211";"Fracture ouverte de l'extrémité supérieure du tibia";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S82";"S822";"Fracture de la diaphyse du tibia";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S82";"S8220";"Fracture fermée de la diaphyse du tibia";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S82";"S8221";"Fracture ouverte de la diaphyse du tibia";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S82";"S823";"Fracture de l'extrémité inférieure du tibia";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S82";"S8230";"Fracture fermée de l'extrémité inférieure du tibia";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S82";"S8231";"Fracture ouverte de l'extrémité inférieure du tibia";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S82";"S824";"Fracture du péroné seul";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S82";"S8240";"Fracture fermée du péroné seul";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S82";"S8241";"Fracture ouverte du péroné seul";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"S82";"S825";"Fracture de la malléole interne";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"R25";"R252";"Crampe et spasme";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"R25";"R253";"Fasciculation";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"R25";"R258";"Mouvements involontaires anormaux, autres et non précisés";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"R46";"R464";"Lenteur et manque de réactivité";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"R46";"R465";"Caractère soupçonneux et évasif";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"R46";"R466";"Inquiétude et préoccupation exagérées pour les événements sources de tension";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"R46";"R467";"Prolixité et détails masquant les raisons de la consultation et gênant le contact";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"R46";"R468";"Autres symptômes et signes relatifs à l'apparence et au comportement";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"R47";"R47";"Troubles du langage, non classés ailleurs";"V8.0";"02JUL2017:00:00:00";NA;NA
