"nom_table";"TEC_COL";"CAT_CIM_COD";"CAT_CIM_LIB";"CPT_COP_NUM"
"IR_CCI_V";0;"D02";"Carcinome in situ de l'oreille moyenne et de l'appareil respiratoire";NA
"IR_CCI_V";0;"D07";"Carcinome in situ d'organes génitaux, autres et non précisés";NA
"IR_CCI_V";0;"D12";"Tumeur bénigne du côlon, du rectum, de l'anus et du canal anal";NA
"IR_CCI_V";0;"D14";"Tumeur bénigne de l'oreille moyenne et de l'appareil respiratoire";NA
"IR_CCI_V";0;"D21";"Autres tumeurs bénignes du tissu conjonctif et des autres tissus mous";NA
"IR_CCI_V";0;"B49";"Mycose, sans précision";NA
"IR_CCI_V";0;"B58";"Toxoplasmose";NA
"IR_CCI_V";0;"B64";"Maladie due à des protozoaires, sans précision";NA
"IR_CCI_V";0;"B67";"Échinococcose";NA
"IR_CCI_V";0;"B69";"Cysticercose";NA
"IR_CCI_V";0;"B75";"Trichinose";NA
"IR_CCI_V";0;"B82";"Parasitose intestinale, sans précision";NA
"IR_CCI_V";0;"B87";"Myiase";NA
"IR_CCI_V";0;"B92";"Séquelles de lèpre";NA
"IR_CCI_V";0;"B96";"Autres agents bactériens précisés, cause de maladies classées dans d'autres chapitres";NA
"IR_CCI_V";0;"C02";"Tumeur maligne de la langue, parties autres et non précisées";NA
"IR_CCI_V";0;"C06";"Tumeur maligne de la bouche, parties autres et non précisées";NA
"IR_CCI_V";0;"C08";"Tumeur maligne des glandes salivaires principales, autres et non précisées";NA
"IR_CCI_V";0;"C16";"Tumeur maligne de l'estomac";NA
"IR_CCI_V";0;"C21";"Tumeur maligne de l'anus et du canal anal";NA
"IR_CCI_V";0;"C31";"Tumeur maligne des sinus de la face";NA
"IR_CCI_V";0;"C41";"Tumeur maligne des os et du cartilage articulaire, de sièges autres et non précisés";NA
"IR_CCI_V";0;"C49";"Tumeur maligne du tissu conjonctif et des autres tissus mous";NA
"IR_CCI_V";0;"C52";"Tumeur maligne du vagin";NA
"IR_CCI_V";0;"C60";"Tumeur maligne de la verge";NA
"IR_CCI_V";0;"C68";"Tumeur maligne des organes urinaires, autres et non précisés";NA
"IR_CCI_V";0;"E03";"Autres hypothyroïdies";NA
"IR_CCI_V";0;"E10";"Diabète sucré de type 1";NA
"IR_CCI_V";0;"E23";"Hyposécrétion et autres anomalies de l'hypophyse";NA
"IR_CCI_V";0;"E50";"Avitaminose A";NA
"IR_CCI_V";0;"D27";"Tumeur bénigne de l'ovaire";NA
"IR_CCI_V";0;"D28";"Tumeur bénigne des organes génitaux de la femme, autres et non précisés";NA
"IR_CCI_V";0;"D29";"Tumeur bénigne des organes génitaux de l'homme";NA
"IR_CCI_V";0;"D32";"Tumeur bénigne des méninges";NA
"IR_CCI_V";0;"D35";"Tumeur bénigne des glandes endocrines, autres et non précisées";NA
"IR_CCI_V";0;"D42";"Tumeur des méninges à évolution imprévisible ou inconnue";NA
"IR_CCI_V";0;"D56";"Thalassémie";NA
"IR_CCI_V";0;"D62";"Anémie posthémorragique aiguë";NA
"IR_CCI_V";0;"D66";"Carence héréditaire en facteur VIII";NA
"IR_CCI_V";0;"D72";"Autres anomalies des leucocytes";NA
"IR_CCI_V";0;"D74";"Méthémoglobinémie";NA
"IR_CCI_V";0;"D75";"Autres maladies du sang et des organes hématopoïétiques";NA
"IR_CCI_V";0;"D77";"Autres maladies du sang et des organes hématopoïétiques au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"F45";"Troubles somatoformes";NA
"IR_CCI_V";0;"F48";"Autres troubles névrotiques";NA
"IR_CCI_V";0;"F54";"Facteurs psychologiques et comportementaux associés à des maladies ou des troubles classés ailleurs";NA
"IR_CCI_V";0;"F64";"Troubles de l'identité sexuelle";NA
"IR_CCI_V";0;"F98";"Autres troubles du comportement et troubles émotionnels apparaissant habituellement durant l'enfance et l'adolescence";NA
"IR_CCI_V";0;"G02";"Méningite au cours d'autres maladies infectieuses et parasitaires classées ailleurs";NA
"IR_CCI_V";0;"F02";"Démence au cours d'autres maladies classées ailleurs";NA
"IR_CCI_V";0;"F12";"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis";NA
"IR_CCI_V";0;"H00";"Orgelet et chalazion";NA
"IR_CCI_V";0;"H19";"Affections de la slérotique et de la cornée au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"H20";"Iridocyclite";NA
"IR_CCI_V";0;"H34";"Occlusions vasculaires rétiniennes";NA
"IR_CCI_V";0;"H35";"Autres affections rétiniennes";NA
"IR_CCI_V";0;"H62";"Affections de l'oreille externe au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"H66";"Otite moyenne suppurée et sans précision";NA
"IR_CCI_V";0;"H72";"Perforation du tympan";NA
"IR_CCI_V";0;"I02";"Chorée rhumatismale";NA
"IR_CCI_V";0;"I07";"Maladies rhumatismales de la valvule tricuspide";NA
"IR_CCI_V";0;"I09";"Autres cardiopathies rhumatismales";NA
"IR_CCI_V";0;"G06";"Abcès et granulome intracrâniens et intrarachidiens";NA
"IR_CCI_V";0;"G37";"Autres affections démyélinisantes du système nerveux central";NA
"IR_CCI_V";0;"G73";"Affections musculaires et neuro-musculaires au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"G93";"Autres affections du cerveau";NA
"IR_CCI_V";0;"J32";"Sinusite chronique";NA
"IR_CCI_V";0;"J40";"Bronchite, (non précisée comme aiguë ou chronique)";NA
"IR_CCI_V";0;"I36";"Atteintes non rhumatismales de la valvule tricuspide";NA
"IR_CCI_V";0;"I45";"Autres troubles de la conduction";NA
"IR_CCI_V";0;"I50";"Insuffisance cardiaque";NA
"IR_CCI_V";0;"I63";"Infarctus cérébral";NA
"IR_CCI_V";0;"I70";"Athérosclérose";NA
"IR_CCI_V";0;"I74";"Embolie et thrombose artérielles";NA
"IR_CCI_V";0;"I80";"Phlébite et thrombophlébite";NA
"IR_CCI_V";0;"I84";"Hémorroïdes";NA
"IR_CCI_V";0;"I97";"Troubles de l'appareil circulatoire après un acte à visée diagnostique et thérapeutique, non classés ailleurs";NA
"IR_CCI_V";0;"I98";"Autres troubles de l'appareil circulatoire au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"K92";"Autres maladies du système digestif";NA
"IR_CCI_V";0;"L14";"Dermatoses bulleuses au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"L54";"Érythèmes au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"L70";"Acné";NA
"IR_CCI_V";0;"L72";"Kystes folliculaires de la peau et du tissu cellulaire sous-cutané";NA
"IR_CCI_V";0;"L98";"Autres affections de la peau et du tissu cellulaire sous-cutané, non classées ailleurs";NA
"IR_CCI_V";0;"K31";"Autres maladies de l'estomac et du duodénum";NA
"IR_CCI_V";0;"K43";"Autres hernies de la paroi abdominale antérieure";NA
"IR_CCI_V";0;"K51";"Recto-colite hémorragique [colite ulcéreuse]";NA
"IR_CCI_V";0;"K73";"Hépatite chronique, non classée ailleurs";NA
"IR_CCI_V";0;"M02";"Arthropathies réactionnelles";NA
"IR_CCI_V";0;"M05";"Polyarthrite rhumatoïde séropositive";NA
"IR_CCI_V";0;"M30";"Périartérite noueuse et affections apparentées";NA
"IR_CCI_V";0;"M13";"Autres arthrites";NA
"IR_CCI_V";0;"M18";"Arthrose de la première articulation carpo-métacarpienne";NA
"IR_CCI_V";0;"M47";"Spondylarthrose";NA
"IR_CCI_V";0;"M48";"Autres spondylopathies";NA
"IR_CCI_V";0;"M96";"Affections du système ostéo-articulaire et des muscles après un acte à visée diagnostique et thérapeutique, non classées ailleurs";NA
"IR_CCI_V";0;"N01";"Syndrome néphritique d'évolution rapide";NA
"IR_CCI_V";0;"M88";"Maladie osseuse de Paget [ostéite déformante]";NA
"IR_CCI_V";0;"N98";"Complications de la fécondation artificielle";NA
"IR_CCI_V";0;"O29";"Complications d'une anesthésie au cours de la grossesse";NA
"IR_CCI_V";0;"O33";"Soins maternels pour disproportion foeto-pelvienne connue ou présumée";NA
"IR_CCI_V";0;"O34";"Soins maternels pour anomalie connue ou présumée des organes pelviens";NA
"IR_CCI_V";0;"O43";"Anomalies du placenta";NA
"IR_CCI_V";0;"O67";"Travail et accouchement compliqués d'une hémorragie, non classée ailleurs";NA
"IR_CCI_V";0;"N11";"Néphrite tubulo-interstitielle chronique";NA
"IR_CCI_V";0;"N17";"Insuffisance rénale aiguë";NA
"IR_CCI_V";0;"N19";"Défaillance du rein, sans précision";NA
"IR_CCI_V";0;"N31";"Dysfonctionnement neuromusculaire de la vessie";NA
"IR_CCI_V";0;"N41";"Affections inflammatoires de la prostate";NA
"IR_CCI_V";0;"N48";"Autres affections de la verge";NA
"IR_CCI_V";0;"N50";"Autres affections des organes génitaux de l'homme";NA
"IR_CCI_V";0;"N75";"Affection de la glande de Bartholin";NA
"IR_CCI_V";0;"N81";"Prolapsus génital";NA
"IR_CCI_V";0;"N82";"Fistules de l'appareil génital de la femme";NA
"IR_CCI_V";0;"N83";"Affections non inflammatoires de l'ovaire, de la trompe de Fallope et du ligament large";NA
"IR_CCI_V";0;"N84";"Polype de l'appareil génital de la femme";NA
"IR_CCI_V";0;"P78";"Autres affections périnatales de l'appareil digestif";NA
"IR_CCI_V";0;"P80";"Hypothermie du nouveau-né";NA
"IR_CCI_V";0;"Q04";"Autres malformations congénitales de l'encéphale";NA
"IR_CCI_V";0;"Q05";"Spina bifida";NA
"IR_CCI_V";0;"Q07";"Autres malformations congénitales du système nerveux";NA
"IR_CCI_V";0;"O98";"Maladies infectieuses et parasitaires de la mère classées ailleurs mais compliquant la grossesse, l'accouchement et la puerpéralité";NA
"IR_CCI_V";0;"P03";"Foetus et nouveau-né affectés par d'autres complications du travail et de l'accouchement";NA
"IR_CCI_V";0;"P04";"Foetus et nouveau-né affectés par des effets nocifs transmis par voie transplacentaire ou par le lait maternel";NA
"IR_CCI_V";0;"P14";"Lésion du système nerveux périphérique due à un traumatisme obstétrical";NA
"IR_CCI_V";0;"A24";"Morve et mélioïdose";NA
"IR_CCI_V";0;"A56";"Autres infections à Chlamydia transmises par voie sexuelle";NA
"IR_CCI_V";0;"A58";"Granulome inguinal";NA
"IR_CCI_V";0;"A70";"Infection à Chlamydia psittaci";NA
"IR_CCI_V";0;"A86";"Encéphalite virale, sans précision";NA
"IR_CCI_V";0;"A94";"Fièvre virale transmise par des arthropodes, sans précision";NA
"IR_CCI_V";0;"B04";"Monkeypox";NA
"IR_CCI_V";0;"R42";"Étourdissements et éblouissements";NA
"IR_CCI_V";0;"R57";"Choc, non classé ailleurs";NA
"IR_CCI_V";0;"R58";"Hémorragie, non classée ailleurs";NA
"IR_CCI_V";0;"R73";"Augmentation de la glycémie";NA
"IR_CCI_V";0;"R85";"Résultats anormaux de prélèvements effectués sur l'appareil digestif et la cavité abdominale";NA
"IR_CCI_V";0;"Q52";"Autres malformations congénitales des organes génitaux de la femme";NA
"IR_CCI_V";0;"Q68";"Autres anomalies morphologiques congénitales ostéo-articulaires et des muscles";NA
"IR_CCI_V";0;"Q70";"Syndactylie";NA
"IR_CCI_V";0;"Q75";"Autres malformations congénitales des os du crâne et de la face";NA
"IR_CCI_V";0;"Q79";"Malformations congénitales du système ostéo-articulaire et des muscles, non classées ailleurs";NA
"IR_CCI_V";0;"Q85";"Phacomatoses, non classées ailleurs";NA
"IR_CCI_V";0;"Q89";"Autres malformations congénitales, non classées ailleurs";NA
"IR_CCI_V";0;"S54";"Lésion traumatique de nerfs au niveau de l'avant-bras";NA
"IR_CCI_V";0;"S61";"Plaie ouverte du poignet et de la main";NA
"IR_CCI_V";0;"S67";"Écrasement du poignet et de la main";NA
"IR_CCI_V";0;"S80";"Lésion traumatique superficielle de la jambe";NA
"IR_CCI_V";0;"S82";"Fracture de la jambe, y compris la cheville";NA
"IR_CCI_V";0;"S86";"Lésion traumatique de muscles et de tendons au niveau de la jambe";NA
"IR_CCI_V";0;"S02";"Fracture du crâne et des os de la face";NA
"IR_CCI_V";0;"S07";"Écrasement de la tête";NA
"IR_CCI_V";0;"S11";"Plaie ouverte du cou";NA
"IR_CCI_V";0;"S18";"Amputation traumatique au niveau du cou";NA
"IR_CCI_V";0;"S28";"Écrasement du thorax et amputation traumatique d'une partie du thorax";NA
"IR_CCI_V";0;"S29";"Lésions traumatiques du thorax, autres et sans précision";NA
"IR_CCI_V";0;"S31";"Plaie ouverte de l'abdomen, des lombes et du bassin";NA
"IR_CCI_V";0;"S38";"Écrasement et amputation traumatique d'une partie de l'abdomen, des lombes et du bassin";NA
"IR_CCI_V";0;"Z58";"Difficultés liées à l'environnement physique";NA
"IR_CCI_V";0;"Z92";"Antécédents personnels de traitement médical";NA
"IR_CCI_V";0;"ZZZ";"Non précisé";NA
"IR_CCI_V";0;"Z73";"Difficultés liées à l'orientation de son mode de vie";NA
"IR_CCI_V";0;"T40";"Intoxication par narcotiques et psychodysleptiques [hallucinogènes]";NA
"IR_CCI_V";0;"X00";"Exposition à un feu non maîtrisé, dans un bâtiment ou un ouvrage";NA
"IR_CCI_V";0;"X02";"Exposition à un feu maîtrisé, dans un bâtiment ou un ouvrage";NA
"IR_CCI_V";0;"X24";"Contact avec des centipodes et myriapodes venimeux (tropicaux)";NA
"IR_CCI_V";0;"T87";"Complications propres à une réimplantation et une amputation";NA
"IR_CCI_V";0;"T88";"Autres complications de soins chirurgicaux et médicaux, non classées ailleurs";NA
"IR_CCI_V";0;"V69";"Occupant d'un véhicule lourd blessé dans des accidents de transport, autres et sans précision";NA
"IR_CCI_V";0;"V71";"Occupant d'un autobus blessé dans une collision avec un cycle";NA
"IR_CCI_V";0;"X32";"Exposition à la lumière solaire";NA
"IR_CCI_V";0;"X36";"Avalanche, glissement de terrain et autres mouvements telluriques";NA
"IR_CCI_V";0;"U82";"Résistance aux antibiotiques bétalactamines [bétalactames]";NA
"IR_CCI_V";0;"U85";"Résistance aux médicaments antinéoplasiques";NA
"IR_CCI_V";0;"Y24";"Décharge d'armes à feu, autres et sans précision, intention non déterminée";NA
"IR_CCI_V";0;"Y31";"Lésion traumatique par un objet en mouvement (la victime étant tombée ou couchée devant l'objet ou entrée en collision avec celui-ci), intention non déterminée";NA
"IR_CCI_V";0;"Y34";"Événement sans précision, intention non déterminée";NA
"IR_CCI_V";0;"V19";"Cycliste blessé dans des accidents de transport, autres et sans précision";NA
"IR_CCI_V";0;"V86";"Occupant d'un véhicule tout-terrain, blessé dans un accident de transport";NA
"IR_CCI_V";0;"V88";"Accident en dehors de la circulation d'un type précisé, sans que soit connu le mode de transport de la victime";NA
"IR_CCI_V";0;"X48";"Intoxication accidentelle par des pesticides et exposition à ces produits";NA
"IR_CCI_V";0;"X57";"Privation, sans précision";NA
"IR_CCI_V";0;"X60";"Auto-intoxication par des analgésiques, antipyrétiques et antirhumatismaux non opiacés et exposition à ces produits";NA
"IR_CCI_V";0;"Y57";"Effets indésirables des substances médicamenteuses, autres et sans précision";NA
"IR_CCI_V";0;"V30";"Occupant d'un véhicule à moteur à trois roues blessé dans une collision avec un piéton ou un animal";NA
"IR_CCI_V";0;"W08";"Chute d'un autre meuble";NA
"IR_CCI_V";0;"X65";"Auto-intoxication par l'alcool et exposition à l'alcool";NA
"IR_CCI_V";0;"Y97";"Facteurs liés à la pollution de l'environnement";NA
"IR_CCI_V";0;"Z02";"Examen médical et prise de contact à des fins administratives";NA
"IR_CCI_V";0;"Z08";"Examen de contrôle après traitement d'une tumeur maligne";NA
"IR_CCI_V";0;"Y59";"Vaccins et substances biologiques, autres et sans précision";NA
"IR_CCI_V";0;"Y61";"Corps étranger accidentellement laissé dans l'organisme au cours d'actes médicaux et chirurgicaux";NA
"IR_CCI_V";0;"X76";"Lésion auto-infligée par exposition à la fumée, au feu et aux flammes";NA
"IR_CCI_V";0;"X81";"Lésion auto-infligée en sautant ou en se couchant devant un objet en mouvement";NA
"IR_CCI_V";0;"Y77";"Appareils utilisés en ophtalmologie, associés à des accidents";NA
"IR_CCI_V";0;"W33";"Décharge de fusil, de carabine et d'arme de plus grande taille";NA
"IR_CCI_V";0;"W37";"Explosion et éclatement de pneumatique ou de tuyau sous pression";NA
"IR_CCI_V";0;"X84";"Lésion auto-infligée par un moyen non précisé";NA
"IR_CCI_V";0;"X87";"Agression par des pesticides";NA
"IR_CCI_V";0;"Z21";"Infection asymptomatique par le virus de l'immunodéficience humaine [VIH]";NA
"IR_CCI_V";0;"Z31";"Mesures procréatives";NA
"IR_CCI_V";0;"V54";"Occupant d'une camionnette blessé dans une collision avec un véhicule lourd ou un autobus";NA
"IR_CCI_V";0;"W40";"Explosion d'autres matériaux";NA
"IR_CCI_V";0;"X94";"Agression par fusil, carabine et arme de plus grande taille";NA
"IR_CCI_V";0;"X98";"Agression par la vapeur d'eau, des gaz et objets brûlants";NA
"IR_CCI_V";0;"W50";"Coup, torsion, morsure ou écorchure infligés par un tiers";NA
"IR_CCI_V";0;"W57";"Morsure ou piqûre non venimeuse d'insectes et autres arthropodes";NA
"IR_CCI_V";0;"Y83";"Opération et autre acte chirurgical à l'origine de réactions anormales du patient ou de complications ultérieures, sans mention d'accident au cours de l'intervention";NA
"IR_CCI_V";0;"Y88";"Actes médicaux et chirurgicaux considérés comme cause externe de séquelles";NA
"IR_CCI_V";0;"Z39";"Soins et examens du post-partum";NA
"IR_CCI_V";0;"S92";"Fracture du pied, sauf la cheville";NA
"IR_CCI_V";0;"S96";"Lésion traumatique de muscles et de tendons au niveau de la cheville et du pied";NA
"IR_CCI_V";0;"W77";"Danger pour la respiration dû à un affaissement du sol, une coulée de terre et d'autres substances";NA
"IR_CCI_V";0;"T43";"Intoxication par médicaments psychotropes, non classés ailleurs";NA
"IR_CCI_V";0;"T46";"Intoxication par substances agissant essentiellement sur le système cardio-vasculaire";NA
"IR_CCI_V";0;"T05";"Amputations traumatiques de plusieurs parties du corps";NA
"IR_CCI_V";0;"T56";"Effet toxique des métaux";NA
"IR_CCI_V";0;"T17";"Corps étranger dans les voies respiratoires";NA
"IR_CCI_V";0;"X18";"Contact avec d'autres métaux chauffés";NA
"IR_CCI_V";0;"X19";"Contact avec des sources de chaleur et des substances brûlantes, autres et sans précision";NA
"IR_CCI_V";0;"T71";"Asphyxie";NA
"IR_CCI_V";0;"A38";"Scarlatine";NA
"IR_CCI_V";0;"A41";"Autres sepsis";NA
"IR_CCI_V";0;"A48";"Autres maladies bactériennes, non classées ailleurs";NA
"IR_CCI_V";0;"A63";"Autres maladies dont le mode de transmission est essentiellement sexuel, non classées ailleurs";NA
"IR_CCI_V";0;"A68";"Fièvres récurrentes [borrélioses]";NA
"IR_CCI_V";0;"A79";"Autres rickettsioses";NA
"IR_CCI_V";0;"A92";"Autres fièvres virales transmises par des moustiques";NA
"IR_CCI_V";0;"A95";"Fièvre jaune";NA
"IR_CCI_V";0;"B02";"Zona [herpes zoster]";NA
"IR_CCI_V";0;"A18";"Tuberculose d'autres organes";NA
"IR_CCI_V";0;"A20";"Peste";NA
"IR_CCI_V";0;"C76";"Tumeur maligne de sièges autres et mal définis";NA
"IR_CCI_V";0;"C77";"Tumeur maligne des ganglions lymphatiques, secondaire et non précisée";NA
"IR_CCI_V";0;"C78";"Tumeur maligne secondaire des organes respiratoires et digestifs";NA
"IR_CCI_V";0;"C83";"Lymphome non folliculaire";NA
"IR_CCI_V";0;"P15";"Autres traumatismes obstétricaux";NA
"IR_CCI_V";0;"P27";"Maladies respiratoires chroniques survenant pendant la période périnatale";NA
"IR_CCI_V";0;"P36";"Infection bactérienne du nouveau-né";NA
"IR_CCI_V";0;"P55";"Maladie hémolytique du foetus et du nouveau-né";NA
"IR_CCI_V";0;"Q95";"Réarrangements équilibrés et marqueurs structuraux, non classés ailleurs";NA
"IR_CCI_V";0;"R07";"Douleur au niveau de la gorge et du thorax";NA
"IR_CCI_V";0;"R20";"Troubles de la sensibilité cutanée";NA
"IR_CCI_V";0;"R22";"Autres tuméfactions et masses localisées de la peau et du tissu cellulaire sous-cutané";NA
"IR_CCI_V";0;"R26";"Anomalies de la démarche et de la motilité";NA
"IR_CCI_V";0;"R33";"Rétention d'urine";NA
"IR_CCI_V";0;"R39";"Autres symptômes et signes relatifs à l'appareil urinaire";NA
"IR_CCI_V";0;"R41";"Autres symptômes et signes relatifs aux fonctions cognitives et à la conscience";NA
"IR_CCI_V";0;"R95";"Syndrome de la mort subite du nourrisson";NA
"IR_CCI_V";0;"Q53";"Cryptorchidie";NA
"IR_CCI_V";0;"Q62";"Anomalies congénitales obstructives du bassinet et malformations congénitales de l'uretère";NA
"IR_CCI_V";0;"Q71";"Raccourcissement (congénital) du membre supérieur";NA
"IR_CCI_V";0;"Q80";"Ichtyose congénitale";NA
"IR_CCI_V";0;"Q82";"Autres malformations congénitales de la peau";NA
"IR_CCI_V";0;"Q86";"Syndromes congénitaux malformatifs dus à des causes exogènes connues, non classés ailleurs";NA
"IR_CCI_V";0;"Q90";"Syndrome de Down";NA
"IR_CCI_V";0;"S55";"Lésion traumatique de vaisseaux sanguins au niveau de l'avant-bras";NA
"IR_CCI_V";0;"S60";"Lésion traumatique superficielle du poignet et de la main";NA
"IR_CCI_V";0;"S68";"Amputation traumatique du poignet et de la main";NA
"IR_CCI_V";0;"S79";"Lésions traumatiques de la hanche et de la cuisse, autres et sans précision";NA
"IR_CCI_V";0;"S84";"Lésion traumatique des nerfs au niveau de la jambe";NA
"IR_CCI_V";0;"S04";"Lésion traumatique des nerfs crâniens";NA
"IR_CCI_V";0;"S09";"Lésions traumatiques de la tête, autres et sans précision";NA
"IR_CCI_V";0;"S10";"Lésion traumatique superficielle du cou";NA
"IR_CCI_V";0;"S14";"Lésion traumatique des nerfs et de la moelle épinière au niveau du cou";NA
"IR_CCI_V";0;"S27";"Lésions traumatiques d'organes intrathoraciques, autres et non précisés";NA
"IR_CCI_V";0;"S36";"Lésion traumatique d'organes intra-abdominaux";NA
"IR_CCI_V";0;"S44";"Lésion traumatique de nerfs au niveau de l'épaule et du bras";NA
"IR_CCI_V";0;"S52";"Fracture de l'avant-bras";NA
"IR_CCI_V";0;"Z51";"Autres soins médicaux";NA
"IR_CCI_V";0;"Z52";"Donneurs d'organes et de tissus";NA
"IR_CCI_V";0;"Z53";"Sujets ayant recours aux services de santé pour des actes médicaux spécifiques, non effectués";NA
"IR_CCI_V";0;"Z56";"Difficultés liées à l'emploi et au chômage";NA
"IR_CCI_V";0;"Z71";"Sujets en contact avec les services de santé pour d'autres conseils et avis médicaux, non classés ailleurs";NA
"IR_CCI_V";0;"X04";"Exposition à l'inflammation d'une substance très inflammable";NA
"IR_CCI_V";0;"X28";"Contact avec d'autres plantes vénéneuses précisées";NA
"IR_CCI_V";0;"T81";"Complications d'actes à visée diagnostique et thérapeutique, non classées ailleurs";NA
"IR_CCI_V";0;"Y18";"Intoxication par des pesticides et exposition à ces produits, intention non déterminée";NA
"IR_CCI_V";0;"Y20";"Pendaison, strangulation et suffocation, intention non déterminée";NA
"IR_CCI_V";0;"U04";"Syndrome respiratoire aigu sévère [SRAS]";NA
"IR_CCI_V";0;"U88";"Agents résistant à de multiples antibiotiques";NA
"IR_CCI_V";0;"U89";"Agents résistant à des antibiotiques autres et non précisés";NA
"IR_CCI_V";0;"V77";"Occupant d'un autobus blessé dans une collision avec un objet fixe ou stationnaire";NA
"IR_CCI_V";0;"X39";"Exposition à des forces de la nature, autres et sans précision";NA
"IR_CCI_V";0;"X40";"Intoxication accidentelle par des analgésiques, antipyrétiques et antirhumatismaux, non opiacés et exposition à ces produits";NA
"IR_CCI_V";0;"Y25";"Contact avec matériel explosif, intention non déterminée";NA
"IR_CCI_V";0;"Y27";"Contact avec de la vapeur d'eau, des gaz et objets brûlants, intention non déterminée";NA
"IR_CCI_V";0;"Y29";"Contact avec objet contondant, intention non déterminée";NA
"IR_CCI_V";0;"V06";"Piéton blessé dans une collision avec un autre véhicule sans moteur";NA
"IR_CCI_V";0;"V10";"Cycliste blessé dans une collision avec un piéton ou un animal";NA
"IR_CCI_V";0;"V12";"Cycliste blessé dans une collision avec un véhicule à moteur à deux ou trois roues";NA
"IR_CCI_V";0;"V82";"Occupant d'un tramway blessé dans un accident de transport";NA
"IR_CCI_V";0;"Y35";"Intervention de la force publique";NA
"IR_CCI_V";0;"V22";"Motocycliste blessé dans une collision avec un véhicule à moteur à deux ou trois roues";NA
"IR_CCI_V";0;"V85";"Occupant d'un véhicule spécial de construction blessé dans un accident de transport";NA
"IR_CCI_V";0;"V87";"Accident de la circulation d'un type précisé, sans que soit connu le mode de transport de la victime";NA
"IR_CCI_V";0;"Y42";"Effets indésirables des hormones et leurs substituts synthétiques et antagonistes, non classés ailleurs";NA
"IR_CCI_V";0;"Y46";"Effets indésirables des anti-épileptiques et antiparkinsoniens";NA
"IR_CCI_V";0;"X61";"Auto-intoxication par des anti-épileptiques, sédatifs, hypnotiques, antiparkinsoniens et psychotropes et exposition à ces produits, non classés ailleurs";NA
"IR_CCI_V";0;"Y55";"Effets indésirables des substances agissant essentiellement sur les muscles lisses et striés et l'appareil respiratoire";NA
"IR_CCI_V";0;"W09";"Chute du haut d'agrès équipant un terrain de jeux";NA
"IR_CCI_V";0;"Y98";"Facteurs liés au mode de vie";NA
"IR_CCI_V";0;"Z09";"Examen de contrôle après traitement d'affections autres que les tumeurs malignes";NA
"IR_CCI_V";0;"Z10";"Examen général de routine d'une sous-population définie";NA
"IR_CCI_V";0;"Z11";"Examen spécial de dépistage de maladies infectieuses et parasitaires";NA
"IR_CCI_V";0;"X73";"Lésion auto-infligée par décharge de fusil, de carabine et d'arme de plus grande taille";NA
"IR_CCI_V";0;"Y63";"Erreur de dosage au cours d'actes médicaux et chirurgicaux";NA
"IR_CCI_V";0;"V44";"Occupant d'une automobile blessé dans une collision avec un véhicule lourd ou un autobus";NA
"IR_CCI_V";0;"X82";"Lésion auto-infligée par collision d'un véhicule à moteur";NA
"IR_CCI_V";0;"Y58";"Effets indésirables des vaccins bactériens";NA
"IR_CCI_V";0;"W36";"Explosion et éclatement d'une bouteille de gaz";NA
"IR_CCI_V";0;"X90";"Agression par un produit chimique ou nocif, sans précision";NA
"IR_CCI_V";0;"Z27";"Nécessité d'une vaccination associée contre plusieurs maladies infectieuses";NA
"IR_CCI_V";0;"Z29";"Nécessité d'autres mesures prophylactiques";NA
"IR_CCI_V";0;"Z33";"Grossesse constatée fortuitement";NA
"IR_CCI_V";0;"W38";"Explosion et éclatement d'autres appareils précisés sous pression";NA
"IR_CCI_V";0;"W39";"Projections de feu d'artifice";NA
"IR_CCI_V";0;"W49";"Exposition à des forces mécaniques, autres et sans précision";NA
"IR_CCI_V";0;"X91";"Agression par pendaison, strangulation et suffocation";NA
"IR_CCI_V";0;"Y47";"Effets indésirables des sédatifs, hypnotiques et tranquillisants";NA
"IR_CCI_V";0;"V58";"Occupant d'une camionnette blessé dans un accident de transport, sans collision";NA
"IR_CCI_V";0;"W51";"Collision entre deux personnes";NA
"IR_CCI_V";0;"W53";"Morsure de rat";NA
"IR_CCI_V";0;"Y03";"Agression en provoquant une collision de véhicule à moteur";NA
"IR_CCI_V";0;"Y84";"Autres actes médicaux à l'origine de réactions anormales du patient ou de complications ultérieures, sans mention d'accident au cours de l'intervention";NA
"IR_CCI_V";0;"Y91";"Preuves du rôle de l'alcool confirmé par le degré d'intoxication";NA
"IR_CCI_V";0;"W59";"Morsure ou écrasement par d'autres reptiles";NA
"IR_CCI_V";0;"Y12";"Intoxication par des narcotiques et psychodysleptiques [hallucinogènes] et exposition à ces produits, non classés ailleurs, intention non déterminée";NA
"IR_CCI_V";0;"Z40";"Opération prophylactique";NA
"IR_CCI_V";0;"Z42";"Soins de contrôle comprenant une opération plastique";NA
"IR_CCI_V";0;"S89";"Lésions traumatiques de la jambe, autres et sans précision";NA
