table,var,format,description,nomenclature
T_RIPaa_nnFB,REM_TAU,number,Taux applicable à la prestation,-
T_RIPaa_nnFB,RIP_COE,number,Cœfficient MCO/HAD,-
T_RIPaa_nnFB,RIP_NUM,string,Numéro séquentiel de séjour (idem RPSA),-
T_RIPaa_nnFB,SEJ_DUR,number,Durée (Date de fin de séjour-date de début de séjour),-
T_RIPaa_nnFB,SOR_ANN,string,Année de la date de fin de séjour,-
T_RIPaa_nnFB,SOR_MOI,string,Mois de la date de fin de séjour,-
T_RIPaa_nnFB,TYP_ART,string,Type d'enregistrement,-
T_RIPaa_nnFC,ACT_ANN,string,Année de la date de l'acte,-
T_RIPaa_nnFC,ACT_COD,string,Code acte,-
T_RIPaa_nnFC,ACT_COE,number,Cœfficient,-
T_RIPaa_nnFC,ACT_DNB,number,Dénombrement,-
T_RIPaa_nnFC,ACT_MOI,string,Mois de la date de l'acte,-
T_RIPaa_nnFC,ACT_NBR,number,Quantité,-
T_RIPaa_nnFC,AMC_MNR,number,Montant remboursable par AMC,-
T_RIPaa_nnFC,AMO_MNR,number,Montant Remboursable par AMO,-
T_RIPaa_nnFC,DEL_DAT_ENT,number,Délai par rapport à la date d'entrée,-
T_RIPaa_nnFC,ETA_NUM_EPMSI,string,Numéro FINESS de l’entité juridique,-
T_RIPaa_nnFC,ETA_NUM_TWO,string,Numéro FINESS de l’établissement (site géographique),-
T_RIPaa_nnFC,EXO_TM,string,Justification exo TM,-
T_RIPaa_nnFC,FAC_NUM,string,N° séquentiel de facture,-
T_RIPaa_nnFC,HON_MNT,number,Montant des honoraire (dépassement compris),-
T_RIPaa_nnFC,NOE_MNR,number,Montant remboursé NOEMIE Retour,-
T_RIPaa_nnFC,NOE_OPE,string,Nature opération récupération NOEMIE Retour,-
T_RIPaa_nnFC,PRI_UNI,number,Prix Unitaire,-
T_RIPaa_nnFC,PSH_DMT,string,Discipline de prestation (ex DMT),-
T_RIPaa_nnFC,PSH_MDT,string,Mode de traitement,-
T_RIPaa_nnFC,REM_BAS,number,Montant Base remboursement,-
T_RIPaa_nnFC,REM_TAU,number,Taux Remboursement,-
T_RIPaa_nnFC,RIP_NUM,string,Numéro séquentiel de séjour (idem RPSA),-
T_RIPaa_nnFC,TYP_ART,string,Type d'enregistrement,-
T_RIPaa_nnFH,ACH_PRI,number,Prix d'achat unitaire TTC,-
T_RIPaa_nnFH,COD_UCD,string,Code UCD,NU_UCD_R
T_RIPaa_nnFH,COE_TAU,number,Coefficient de fractionnement,-
T_RIPaa_nnFH,DEL_DAT_ENT,number,Délai par rapport à la date d'entrée,-
T_RIPaa_nnFH,ENT_ANN,string,Année de la date de début de séjour,-
T_RIPaa_nnFH,ENT_MOI,string,Mois de la date de début de séjour,-
T_RIPaa_nnFH,ETA_NUM_EPMSI,string,Numéro FINESS de l’entité juridique,-
T_RIPaa_nnFH,ETA_NUM_TWO,string,Numéro FINESS de l’établissement (site géographique),-
T_RIPaa_nnFH,FAC_NUM,string,N° séquentiel de facture,-
T_RIPaa_nnFH,FAC_TOT,number,Montant total facturé TTC,-
T_RIPaa_nnFH,MNT_UNI_ECA,number,Montant unitaire de l'écart indemnisable,-
T_RIPaa_nnFH,QUA_COD,number,Quantité,-
T_RIPaa_nnFH,RIP_NUM,string,Numéro séquentiel de séjour (idem RPSA),-
T_RIPaa_nnFH,TOT_MNT_ECA,number,Montant total de l'écart indemnisable,-
T_RIPaa_nnFH,TYP_ART,string,Type d'enregistrement,-
T_RIPaa_nnFH,UCD_UCD_COD,string,Code UCD (0 à gauche),NU_UCD_R
T_RIPaa_nnFI,DEL_DAT_ENT,number,Délai par rapport à la date d'entrée,-
T_RIPaa_nnFI,ENT_ANN,string,Année de la date de début de séjour,-
T_RIPaa_nnFI,ENT_MOI,string,Mois de la date de début de séjour,-
T_RIPaa_nnFI,ETA_NUM_EPMSI,string,Numéro FINESS de l’entité juridique,-
T_RIPaa_nnFI,ETA_NUM_TWO,string,Numéro FINESS de l’établissement (site géographique),-
T_RIPaa_nnFI,ETB_NUM,string,Etablissement de transfert ou de retour ou lieu d'exécution de l'acte,-
T_RIPaa_nnFI,FAC_NUM,string,N° séquentiel de facture,-
T_RIPaa_nnFI,RIP_NUM,string,Numéro séquentiel de séjour (idem RPSA),-
T_RIPaa_nnFI,SEJ_DUR,number,Durée (Date de fin de séjour-date de début de séjour),-
T_RIPaa_nnFI,SEJ_FIN,string,Nature d'interruption ou de fin de séjour,-
T_RIPaa_nnFI,SOR_ANN,string,Année de la date de fin de séjour,-
T_RIPaa_nnFI,SOR_MOI,string,Mois de la date de fin de séjour,-
T_RIPaa_nnFI,TYP_ART,string,Type d'enregistrement,-
T_RIPaa_nnFL,ACT_NBR,number,Quantité acte,-
T_RIPaa_nnFL,ANN_MOI,string,Mois et année,-
T_RIPaa_nnFL,DEL_DAT_ENT,number,délai par rapport à la date d'entrée,-
T_RIPaa_nnFL,ETA_NUM_EPMSI,string,Numéro FINESS de l’entité juridique,-
T_RIPaa_nnFL,ETA_NUM_TWO,string,Numéro FINESS de l’établissement (site géographique),-
T_RIPaa_nnFL,FAC_NUM,string,N° séquentiel de facture,-
T_RIPaa_nnFL,NABM_COD,string,Code acte,IR_BIO_R
T_RIPaa_nnFL,PSH_DMT,string,Discipline de prestation (ex DMT),-
T_RIPaa_nnFL,PSH_MDT,string,Mode de traitement,-
T_RIPaa_nnFL,RIP_NUM,string,Numéro séquentiel de séjour (idem RPSA),-
T_RIPaa_nnFL,TYP_ART,string,Type d'enregistrement,-
T_RIPaa_nnFM,ACT_ANN,string,Année de la date de l'acte,-
T_RIPaa_nnFM,ACT_DAT_COMP,string,Compatible avec la date de l'acte,-
T_RIPaa_nnFM,ACT_MOI,string,Mois de la date de l'acte,-
T_RIPaa_nnFM,ACV_ACT,string,Activité,-
T_RIPaa_nnFM,ANP_ACT,string,Association non prévue,-
T_RIPaa_nnFM,CCAM_COD,string,Code CCAM,-
T_RIPaa_nnFM,DEL_DAT_ENT,number,Délai par rapport à la date d'entrée,-
T_RIPaa_nnFM,DENT_NUM_1,string,N° dent 1,-
T_RIPaa_nnFM,DENT_NUM_10,string,N° dent 10,-
T_RIPaa_nnFM,DENT_NUM_11,string,N° dent 11,-
T_RIPaa_nnFM,DENT_NUM_12,string,N° dent 12,-
T_RIPaa_nnFM,DENT_NUM_13,string,N° dent 13,-
T_RIPaa_nnFM,DENT_NUM_14,string,N° dent 14,-
T_RIPaa_nnFM,DENT_NUM_15,string,N° dent 15,-
T_RIPaa_nnFM,DENT_NUM_16,string,N° dent 16,-
T_RIPaa_nnFM,DENT_NUM_2,string,N° dent 2,-
T_RIPaa_nnFM,DENT_NUM_3,string,N° dent 3,-
T_RIPaa_nnFM,DENT_NUM_4,string,N° dent 4,-
T_RIPaa_nnFM,DENT_NUM_5,string,N° dent 5,-
T_RIPaa_nnFM,DENT_NUM_6,string,N° dent 6,-
T_RIPaa_nnFM,DENT_NUM_7,string,N° dent 7,-
T_RIPaa_nnFM,DENT_NUM_8,string,N° dent 8,-
T_RIPaa_nnFM,DENT_NUM_9,string,N° dent 9,-
T_RIPaa_nnFM,DOC_ACT,string,Extension documentaire,-
T_RIPaa_nnFM,ETA_NUM_EPMSI,string,Numéro FINESS de l’entité juridique,-
T_RIPaa_nnFM,ETA_NUM_TWO,string,Numéro FINESS de l’établissement (site géographique),-
T_RIPaa_nnFM,FAC_NUM,string,N° séquentiel de facture,-
T_RIPaa_nnFM,MOD_ACT1,string,Modificateur 1,-
T_RIPaa_nnFM,MOD_ACT2,string,Modificateur 2,-
T_RIPaa_nnFM,MOD_ACT3,string,Modificateur 3,-
T_RIPaa_nnFM,MOD_ACT4,string,Modificateur 4,-
T_RIPaa_nnFM,PHA_ACT,string,Phase,-
T_RIPaa_nnFM,PSH_DMT,string,Discipline de prestation (ex DMT),-
T_RIPaa_nnFM,PSH_MDT,string,Mode de traitement,-
T_RIPaa_nnFM,REM_EXP_ACT,string,Code remb exceptionnel,-
T_RIPaa_nnFM,RIP_NUM,string,Numéro séquentiel de séjour (idem RPSA),-
T_RIPaa_nnFM,TYP_ART,string,Type d'enregistrement,-
T_RIPaa_nnFP,DEL_DAT_ENT,number,Délai par rapport à la date d'entrée,-
T_RIPaa_nnFP,ENT_ANN,string,Année de la date de début de séjour,-
T_RIPaa_nnFP,ENT_MOI,string,Mois de la date de début de séjour,-
T_RIPaa_nnFP,ETA_NUM_EPMSI,string,Numéro FINESS de l’entité juridique,-
T_RIPaa_nnFP,ETA_NUM_TWO,string,Numéro FINESS de l’établissement (site géographique),-
T_RIPaa_nnFP,FAC_MNT,number,Montant total facturé,-
T_RIPaa_nnFP,FAC_NUM,string,N° séquentiel de facture,-
T_RIPaa_nnFP,LPP_COD,string,Code référence LPP,-
T_RIPaa_nnFP,LPP_PRI_UNI,number,Prix d'achat unitaire,-
T_RIPaa_nnFP,LPP_PU_DEV,number,Tarif référence LPP/ Prix Unitaire sur devis,-
T_RIPaa_nnFP,LPP_QUA,number,Quantité,-
T_RIPaa_nnFP,MNT_UNI_ECA,number,Montant unitaire de l'écart indemnisable,-
T_RIPaa_nnFP,RIP_NUM,string,Numéro séquentiel de séjour (idem RPSA),-
T_RIPaa_nnFP,TIP_PRS_IDE,number,Code référence LPP (format numérique),NT_LPP
T_RIPaa_nnFP,TOT_MNT_ECA,number,Montant total de l'écart indemnisable,-
T_RIPaa_nnFP,TYP_ART,string,Type d'enregistrement,-
T_RIPaa_nnISOCONT,ANN,string,Année période de transmission,-
T_RIPaa_nnISOCONT,ANN_DEB,string,Année début de mesure,-
T_RIPaa_nnISOCONT,ANN_FIN,string,Année fin de mesure,-
T_RIPaa_nnISOCONT,ETA_NUM_EPMSI,string,N° FINESS e-PMSI,-
T_RIPaa_nnISOCONT,FOR_NUM,string,N° de format,-
T_RIPaa_nnISOCONT,MES_DUREE,number,Durée de la mesure,-
T_RIPaa_nnISOCONT,MES_INDIC,string,Indicateur de mesure ,-
T_RIPaa_nnISOCONT,MES_ORD_NUM,string,N° séquentiel de la mesure,-
T_RIPaa_nnISOCONT,MES_REP_TPS,number,Identifiant de la mesure,-
T_RIPaa_nnISOCONT,MOI,string,Mois période de transmission,-
T_RIPaa_nnISOCONT,MOI_DEB,string,Mois début de mesure,-
T_RIPaa_nnISOCONT,MOI_FIN,string,Mois fin de mesure,-
T_RIPaa_nnISOCONT,RIP_NUM,string,N° séquentiel de séjour du RPSA,-
T_RIPaa_nnISOCONT,SEQ_SEQ_NUM,string,N° sequentiel de séquence ,-
T_RIPaa_nnISOCONT,TYP_ISO_CONT,string,Type de contention/isolement,-
T_RIPaa_nnR3A,ACT_LIB_IND,string,Indicateur d’activité libérale,-
T_RIPaa_nnR3A,ACT_LIEU,string,Lieu de l’acte,-
T_RIPaa_nnR3A,ACT_NAT,string,Nature de l’acte,-
T_RIPaa_nnR3A,AGE_ANN,number,Age du patient en années à la date de réalisation de l'acte,-
T_RIPaa_nnR3A,AGE_JOU,number,Age du patient en jours pour les enfants de moins d'un an,-
T_RIPaa_nnR3A,ANO_IND,string,Indicateur d'anomalie,-
T_RIPaa_nnR3A,BDI_COD,string,Code géographique de résidence,-
T_RIPaa_nnR3A,BDI_DEP,string,Code département de résidence,-
T_RIPaa_nnR3A,COD_SEX,string,Sexe du patient,-
T_RIPaa_nnR3A,DGN_PAL,string,Diagnostic principal ou motif de prise en charge principale,-
T_RIPaa_nnR3A,ETA_NUM_EPMSI,string,N° FINESS e-PMSI,-
T_RIPaa_nnR3A,ETA_NUM_TWO,string,Second n° FINESS,-
T_RIPaa_nnR3A,ETB_SAN_AUTOR,string,Indicateur FINESS géographique sans autorisation,-
T_RIPaa_nnR3A,FOR_ACT,string,Forme d'activité,-
T_RIPaa_nnR3A,FOR_NUM,string,N° format,-
T_RIPaa_nnR3A,FOR_NUM_ORI,string,N° format RIM d'orgine,-
T_RIPaa_nnR3A,INT_NBR,number,Nombre d’intervenants,-
T_RIPaa_nnR3A,IPP_IRR_CRY,string,Cryptage irreversible de l'IPP,-
T_RIPaa_nnR3A,MOD_SOI,string,Mode légal de soins,-
T_RIPaa_nnR3A,NBR_DGN,number,Nombre de diagnostics et facteurs associés,-
T_RIPaa_nnR3A,ORD_NUM,string,N° d'ordre,-
T_RIPaa_nnR3A,PRO_CAT,string,Catégorie professionnelle de l’intervenant,-
T_RIPaa_nnR3A,RAL_ACT_ANN,string,Année de la date de réalisation de l'acte,-
T_RIPaa_nnR3A,RAL_ACT_MOI,string,Mois de la date de réalisation de l'acte,-
T_RIPaa_nnR3A,SEC_NUM,string,N°de secteur ou de dispositif intersectoriel,-
T_RIPaa_nnR3A,SEJ_IDT,string,Identifiant de séjour,-
T_RIPaa_nnR3AD,ASS_DGN,string,Diagnostics et facteurs associés,-
T_RIPaa_nnR3AD,ETA_NUM_EPMSI,string,N° FINESS e-PMSI,-
T_RIPaa_nnR3AD,ETA_NUM_TWO,string,Second n° FINESS,-
T_RIPaa_nnR3AD,IPP_IRR_CRY,string,Cryptage irreversible de l'IPP,-
T_RIPaa_nnR3AD,ORD_NUM,string,N° d'ordre,-
T_RIPaa_nnR3AD,SEJ_IDT,string,Identifiant de séjour,-
T_RIPaa_nnRSA,AGE_ANN,number,Age du patient en années,-
T_RIPaa_nnRSA,AGE_JOU,number,Age du patient en jours pour les enfants de moins d'un an,-
T_RIPaa_nnRSA,ANO_IND,string,Indicateur d'anomalie,-
T_RIPaa_nnRSA,BDI_COD,string,Code géographique de résidence,-
T_RIPaa_nnRSA,BDI_DEP,string,Code département de résidence,-
T_RIPaa_nnRSA,COD_SEX,string,Sexe du patient,-
T_RIPaa_nnRSA,DEL_DAT,number,Délai entre la date de début de la séquence et la date d'entrée du séjour,-
T_RIPaa_nnRSA,DGN_PAL,string,Diagnostic principal ou motif de prise en charge principale,-
T_RIPaa_nnRSA,ENT_MOD,string,Mode d'entrée de séjour,-
T_RIPaa_nnRSA,ENT_PRV,string,Provenance,-
T_RIPaa_nnRSA,ETA_NUM_EPMSI,string,N° FINESS e-PMSI,-
T_RIPaa_nnRSA,ETA_NUM_TWO,string,Second n° FINESS,-
T_RIPaa_nnRSA,ETB_SAN_AUTOR,string,Indicateur FINESS géographique sans autorisation,-
T_RIPaa_nnRSA,FOR_ACT,string,Forme d'activité,-
T_RIPaa_nnRSA,FOR_NUM,string,N° format,-
T_RIPaa_nnRSA,FOR_NUM_ORI,string,N° format RIM d'orgine,-
T_RIPaa_nnRSA,IPP_IRR_CRY,string,Cryptage irreversible de l'IPP,-
T_RIPaa_nnRSA,MOD_SOI,string,Mode légal de soins,-
T_RIPaa_nnRSA,NBR_CCAM,number,Nombre d'actes CCAM,-
T_RIPaa_nnRSA,NBR_DGN,number,Nombre de diagnostics et facteurs associés,-
T_RIPaa_nnRSA,PRE_DEM_JOU_NBJ,number,Nombre de demi-journées de présence,-
T_RIPaa_nnRSA,PRE_JOU_NBJ,number,Nombre de jours de présence,-
T_RIPaa_nnRSA,RIP_NUM,string,N° séquentiel de séjour,-
T_RIPaa_nnRSA,SCO_DEP_ALI,string,Score pour la dépendance pour l’alimentation (AVQ),-
T_RIPaa_nnRSA,SCO_DEP_COM,string,Score dépendance communication (AVQ),-
T_RIPaa_nnRSA,SCO_DEP_CON,string,Score pour la dépendance pour la continence (AVQ),-
T_RIPaa_nnRSA,SCO_DEP_CPT,string,Score pour la dépendance pour le comportement (AVQ),-
T_RIPaa_nnRSA,SCO_DEP_DPL,string,Score pour la dépendance pour le déplacement/Locomotion (AVQ),-
T_RIPaa_nnRSA,SCO_DEP_HAB,string,Score pour la dépendance pour l’habillage (AVQ),-
T_RIPaa_nnRSA,SEC_NUM,string,N°de secteur ou de dispositif intersectoriel,-
T_RIPaa_nnRSA,SEJ_IDT,string,Identifiant de séjour,-
T_RIPaa_nnRSA,SEQ_COU_NBJ,number,Nombre de jours couverts par la séquence,-
T_RIPaa_nnRSA,SEQ_DER_IND,string,Indicateur de dernière séquence du séjour,-
T_RIPaa_nnRSA,SEQ_FIN_ANN,string,Année de la date de fin de séquence,-
T_RIPaa_nnRSA,SEQ_FIN_MOI,string,Mois de la date de fin de séquence,-
T_RIPaa_nnRSA,SEQ_IND,string,Indicateur de séquence correspondant à une sortie d’essai,-
T_RIPaa_nnRSA,SEQ_PRE_IND,string,Indicateur de première séquence du séjour,-
T_RIPaa_nnRSA,SEQ_SEQ_NUM,string,N° séquentiel de séquence au sein du séjour,-
T_RIPaa_nnRSA,SOR_DES,string,Destination,-
T_RIPaa_nnRSA,SOR_MOD,string,Mode de sortie de séjour,-
T_RIPaa_nnRSA,THE_ISO_NBJ,number,Nombre de jours d’isolement thérapeutique,-
T_RIPaa_nnRSA,THE_MS_IND,string,Indicateur d’accompagnement thérapeutique en milieu scolaire,-
T_RIPaa_nnRSA,TYP_GEN_RSA,string,Type de génération automatique du RPSA,-
T_RIPaa_nnRSAD,ASS_DGN,string,Diagnostics et facteurs associés,-
T_RIPaa_nnRSAD,ETA_NUM_EPMSI,string,N° FINESS e-PMSI,-
T_RIPaa_nnRSAD,ETA_NUM_TWO,string,Second n° FINESS,-
T_RIPaa_nnRSAD,IPP_IRR_CRY,string,Cryptage irreversible de l'IPP,-
T_RIPaa_nnRSAD,RIP_NUM,string,N° séquentiel de séjour,-
T_RIPaa_nnRSAD,SEJ_IDT,string,Identifiant de séjour,-
T_RIPaa_nnRSAD,SEQ_SEQ_NUM,string,N° séquentiel de séquence au sein du séjour,-
T_RIPaa_nnS,COD_SEX,string,Sexe du patient,-
T_RIPaa_nnS,ENT_MOD,string,Mode d’entrée,-
T_RIPaa_nnS,ENT_PRV,string,Provenance,-
T_RIPaa_nnS,ETA_NUM_EPMSI,string,Numéro FINESS e-PMSI,-
T_RIPaa_nnS,ETA_NUM_TWO,string,Numéro FINES géographique,-
T_RIPaa_nnS,FOR_NUM,string,Numéro de version du format de SRPSA,-
T_RIPaa_nnS,HOS_TYP,string,Type d'hospitalisation,-
T_RIPaa_nnS,RIP_NUM,string,N° séquentiel de séjour,-
T_RIPaa_nnS,SEJ_DUREE,number,Durée couverte par les séquences,-
T_RIPaa_nnS,SEJ_FINI,string,Indicateur de séjour terminé,-
T_RIPaa_nnS,SEJ_NBJ,number,Nombre de journées de présence ,-
T_RIPaa_nnS,SOR_ANN,string,Année de la date de sortie du séjour,-
T_RIPaa_nnS,SOR_DES,string,Destination,-
T_RIPaa_nnS,SOR_MOD,string,Mode de sortie,-
T_RIPaa_nnS,SOR_MOI,string,Mois de la date de sortie du séjour,-
T_RIPaa_nnS,TYP_GEN_RSA,string,Type de génération automatique du RPSA,-
T_RIPaa_nnSTC,BEN_CMU,string,Patient bénéficiaire de la CMU,-
T_RIPaa_nnSTC,BEN_CMU_CTL,string,Code retour contrôle « Patient bénéficiaire de la CMU »,-
T_RIPaa_nnSTC,CAI_GES,string,N° caisse gestionnaire ,-
T_RIPaa_nnSTC,CAI_GES_CTL,string,Code retour contrôle « N° caisse gestionnaire » ,-
T_RIPaa_nnSTC,CAI_NUM,string,Délivrée par,-
T_RIPaa_nnSTC,CAI_NUM_CTL,string,Code retour contrôle «Délivrée par«,-
T_RIPaa_nnSTC,CENT_GES,string,N° centre gestionnaire ,-
T_RIPaa_nnSTC,CENT_GES_CTL,string,Code retour contrôle « N° centre gestionnaire » ,-
T_RIPaa_nnSTC,COD_PEC_CTL,string,Code retour contrôle « code de prise en charge du forfait journalier »,-
T_RIPaa_nnSTC,CTR_TYP,string,Type de contrat souscrit auprès d'un organisme complémentaire,-
T_RIPaa_nnSTC,CTR_TYP_CTL,string,Code retour contrôle « type de contrat souscrit auprès d'un organisme complémentaire »,-
T_RIPaa_nnSTC,DAT_DEB_FAC,string,Date d’entrée,-
T_RIPaa_nnSTC,DAT_DEB_FAC_CTL,string,Code retour contrôle «Date d’entrée«,-
T_RIPaa_nnSTC,DAT_FIN_FAC,string,Date de sortie,-
T_RIPaa_nnSTC,DAT_FIN_FAC_CTL,string,Code retour contrôle «Date de sortie«,-
T_RIPaa_nnSTC,DAT_HOS,string,Identifiant anonyme d'hospitalisation,-
T_RIPaa_nnSTC,DAT_HOS_CTL,string,Code retour contrôle « Identifiant anonyme d'hospitalisation »,-
T_RIPaa_nnSTC,DAT_PEC,string,Prise en charge établie le,-
T_RIPaa_nnSTC,DAT_PEC_CTL,string,Code retour contrôle «Prise en charge établie le«,-
T_RIPaa_nnSTC,ENT_NUM,string,N° d’entrée ,-
T_RIPaa_nnSTC,ENT_NUM_CTL,string,Code retour contrôle « N° d’entrée »,-
T_RIPaa_nnSTC,ETA_NUM_EPMSI,string,N° FINESS de l'établisement,-
T_RIPaa_nnSTC,EXO_TM,string,Code justification d’exonération du ticket modérateur,-
T_RIPaa_nnSTC,EXO_TM_CTL,string,Code retour contrôle « code justification d’exonération du ticket modérateur » ,-
T_RIPaa_nnSTC,FAC_18E,string,Facturation du 18 euro,-
T_RIPaa_nnSTC,FAC_18E_CTL,string,Code retour contrôle « facturation du 18 euro »,-
T_RIPaa_nnSTC,FAC_AMC_DT,string,Date de facturation AMC,-
T_RIPaa_nnSTC,FAC_AMC_DT_CTL,string,Code retour contrôle « Date de facturation AMC «,-
T_RIPaa_nnSTC,FAC_AMO_DT,string,Date de facturation AMO,-
T_RIPaa_nnSTC,FAC_AMO_DT_CTL,string,Code retour contrôle « Date de facturation AMO «,-
T_RIPaa_nnSTC,FAC_MNT_FJ,number,Montant à facturer au titre du forfait journalier ,-
T_RIPaa_nnSTC,FAC_MNT_FJ_CTL,string,Code retour contrôle « montant à facturer au titre du forfait journalier »,-
T_RIPaa_nnSTC,FAC_MNT_TM,number,Montant à facturer au titre du ticket modérateur,-
T_RIPaa_nnSTC,FAC_MNT_TM_CTL,string,Code retour contrôle « montant à facturer au titre du ticket modérateur»,-
T_RIPaa_nnSTC,FAC_NBR_VEN,number,Nombre de venues de la facture,-
T_RIPaa_nnSTC,FAC_RAC_DT,string,Date de facturation patient,-
T_RIPaa_nnSTC,FAC_RAC_DT_CTL,string,Code retour contrôle « Date de facturation patient «,-
T_RIPaa_nnSTC,FJ_COD_PEC,string,Code de prise en charge du forfait journalier ,-
T_RIPaa_nnSTC,GES_COD,string,code gestion ,-
T_RIPaa_nnSTC,GES_COD_CTL,string,Code retour contrôle « code gestion »,-
T_RIPaa_nnSTC,MAJ_MNT_CTL,string,Code retour contrôle « montant lié à la majoration au parcours de soin »,-
T_RIPaa_nnSTC,MAJ_MNT_PS,number,Montant lié à la majoration au parcours de soins,-
T_RIPaa_nnSTC,NAT_ASS,string,Nature d'assurance,-
T_RIPaa_nnSTC,NAT_ASS_CTL,string,Code retour contrôle « nature d’assurance »,-
T_RIPaa_nnSTC,NAT_PJ_DT,string,Nature de la pièce justificative des droits,-
T_RIPaa_nnSTC,NAT_PJ_DT_CTL,string,Code retour contrôle «Nature de la pièce justificative des droits«,-
T_RIPaa_nnSTC,NBR_REJET_AMO,string,Rejet AMO,-
T_RIPaa_nnSTC,NBR_REJET_AMO_CTL,string,Code retour contrôle « Rejet AMO «,-
T_RIPaa_nnSTC,NBR_VEN_CTL,string,Code retour contrôle « nombre de venues de la facture »,-
T_RIPaa_nnSTC,NOE_RGM,string,Code grand régime,-
T_RIPaa_nnSTC,NOE_RGM_CTL,string,Code retour contrôle « code grand régime »,-
T_RIPaa_nnSTC,NON_FAC_AM,string,Motif de la non facturation à l'assurance maladie,-
T_RIPaa_nnSTC,NON_FAC_AM_CTL,string,Code retour contrôle « motif de la non facturation à l'assurance maladie »,-
T_RIPaa_nnSTC,PAI_AMC_DT,string,Date de paiement AMC,-
T_RIPaa_nnSTC,PAI_AMC_DT_CTL,string,Code retour contrôle « Date de paiement AMC «,-
T_RIPaa_nnSTC,PAI_AMO_DT,string,Date de paiement AMO,-
T_RIPaa_nnSTC,PAI_AMO_DT_CTL,string,Code retour contrôle « Date de paiement AMO «,-
T_RIPaa_nnSTC,PAI_RAC_DT,string,Date de paiement patient,-
T_RIPaa_nnSTC,PAI_RAC_DT_CTL,string,Code retour contrôle « Date de paiement patient «,-
T_RIPaa_nnSTC,PAYS_ASS_PAT,string,Pays d’assurance social,-
T_RIPaa_nnSTC,PAYS_ASS_PAT_CTL,string,Code retour contrôle « Pays d’assurance social «,-
T_RIPaa_nnSTC,PA_COD,string,Code participation assuré ,-
T_RIPaa_nnSTC,PA_COD_CTL,string,Code retour contrôle « Code participation assuré »,-
T_RIPaa_nnSTC,PEC_SOI_URG,string,Confirmation de la prise en charge dans le cadre du dispositif des soins urgents ,-
T_RIPaa_nnSTC,PEC_SOI_URG_CTL,string,Code retour contrôle «Confirmation de la prise en charge dans le cadre du dispositif des soins urgents« ,-
T_RIPaa_nnSTC,RAC_MNT_PAT,number,Montant total du séjour facturé au patient,-
T_RIPaa_nnSTC,RAC_MNT_PAT_CTL,string,Code retour contrôle « Montant total du séjour facturé au patient «,-
T_RIPaa_nnSTC,REG_PEC_ASS,string,Régime de prestation de l’assuré,-
T_RIPaa_nnSTC,REG_PEC_ASS_CTL,string,Code retour contrôle «Régime de prestation de l’assuré«,-
T_RIPaa_nnSTC,REM_BAS_CTL,string,Code retour contrôle « montant base remboursement »,-
T_RIPaa_nnSTC,REM_BAS_MNT,number,Montant base remboursement,-
T_RIPaa_nnSTC,REM_TAU,number,Taux de remboursement,-
T_RIPaa_nnSTC,REM_TAU_CTL,string,Code retour contrôle « taux de remboursement »,-
T_RIPaa_nnSTC,RIP_NUM,string,N° séquentiel dans fichier PMSI ,-
T_RIPaa_nnSTC,RNG_BEN,string,Rang du bénéficiaire ,-
T_RIPaa_nnSTC,RNG_BEN_CTL,string,Code retour contrôle « Rang du bénéficiaire »,-
T_RIPaa_nnSTC,RNG_NAI,string,Rang de naissance ,-
T_RIPaa_nnSTC,RNG_NAI_CTL,string,Code retour contrôle « Rang de naissance »,-
T_RIPaa_nnSTC,SEJ_FAC_AM,string,Séjour facturable à l’assurance maladie,-
T_RIPaa_nnSTC,SEJ_FAC_CTL,string,Code retour contrôle « séjour facturable à l’assurance maladie »,-
T_RIPaa_nnSTC,TOP_ECL_FLX,string,Top éclatement des flux par l’établissement,-
T_RIPaa_nnSTC,TOP_ECL_FLX_CTL,string,Code retour contrôle «Top éclatement des flux par l’établissement«,-
T_RIPaa_nnSTC,TOT_MNT_AM,number,Montant total du séjour remboursé par l’assurance maladie (i.e. hors prestations annexes),-
T_RIPaa_nnSTC,TOT_MNT_AMC,number,Montant total du séjour remboursable pour l'AMC,-
T_RIPaa_nnSTC,TOT_MNT_AMC_CTL,string,Code retour contrôle « Montant total du séjour remboursable pour l'AMC »,-
T_RIPaa_nnSTC,TOT_MNT_AM_CTL,string,Code retour contrôle « montant total du séjour remboursé par l’assurance maladie (i.e. hors prestations annexes »),-
T_RIPaa_nnSTC,VALID_FAC_AMC,string,Statut FT AMC,-
T_RIPaa_nnSTC,VALID_FAC_AMC_CTL,string,Code retour contrôle « Statut FT AMC «,-
T_RIPaa_nnSTC,VALID_FAC_AMO,string,Statut FT AMO,-
T_RIPaa_nnSTC,VALID_FAC_AMO_CTL,string,Code retour contrôle « Statut FT AMO «,-
T_RIPaa_nnSTC,VALID_FAC_RAC,string,Statut FT patient,-
T_RIPaa_nnSTC,VALID_FAC_RAC_CTL,string,Code retour contrôle « Statut FT patient «,-
T_SSRaa_nnB,AGE_ANN,number,Age,-
T_SSRaa_nnB,ALI_DEP,string,Dépendance à l’alimentation,-
T_SSRaa_nnB,ANC_CHI,number,Ancienneté de la date chirurgicale,-
T_SSRaa_nnB,AUT_TYP_UM,string,Type d'autorisation d’UM,-
T_SSRaa_nnB,BDI_COD,string,Code géographique de résidence,-
T_SSRaa_nnB,BDI_DEP,string,Code département de résidence,-
